subject_id	subject_label	object_id	object_label	verdict	new_candidates	only_in_oak	only_in_ols	notes
MIM:Malate	Malate	CHEBI:25115	malate	CONFIRMED				
MIM:Maleic_Acid	Maleic acid	CHEBI:18300	maleic acid	SYNONYM_ENRICH	cis-Butenedioic acid, Toxilic acid			
MIM:Malondialdehyde_Tetrabutylammonium_Salt	Malondialdehyde tetrabutylammonium salt	CHEBI:51992	tetrabutylammonium salt	SYNONYM_ENRICH	Malondialdehyde tetrabutylammonium salt			
MIM:Malondialdehyde_Tetrabutylammonium_Salt	Malondialdehyde tetrabutylammonium salt	cas:100683-54-3	Malondialdehyde tetrabutylammonium salt	UNKNOWN_TERM				neither OAK nor OLS resolves cas:100683-54-3
MIM:Malondialdehyde_Tetrabutylammonium_Salt	Malondialdehyde tetrabutylammonium salt	kgmicrobe.compound:malondialdehyde_tetrabutylammonium_salt	Malondialdehyde tetrabutylammonium salt	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:malondialdehyde_tetrabutylammonium_salt
MIM:Malonic_Acid	Malonic acid	CHEBI:30794	malonic acid	CONFIRMED				
MIM:Malt_Extract	Malt extract	FOODON:03301056	malt extract	SYNONYM_ENRICH	Malt extract(Sigma M-0383)|Malt extract (BD-Difco)|Malt extract powder|Bacto Malt Extract (Difco)|Malt extract (BD--Difco)			
MIM:Malt_Extract_Agar	Malt extract agar	FOODON:03301056	malt extract	SYNONYM_ENRICH	Malt extract agar			
MIM:Malt_Extract_Agar	Malt extract agar	kgmicrobe.ingredient:malt_extract_agar	Malt extract agar	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:malt_extract_agar
MIM:Malt_Extract_Agar_~28Nissui~29	Malt Extract Agar (Nissui)	FOODON:03301056	malt extract	SYNONYM_ENRICH	Malt Extract Agar (Nissui)			
MIM:Malt_Extract_Agar_~28Nissui~29	Malt Extract Agar (Nissui)	kgmicrobe.ingredient:malt_extract_agar_~28nissui~29	Malt Extract Agar (Nissui)	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:malt_extract_agar_~28nissui~29
MIM:Malt_Extract_Agar_~28Oxoid~29	Malt extract agar (Oxoid)	FOODON:03301056	malt extract	SYNONYM_ENRICH	Malt extract agar (Oxoid)			
MIM:Malt_Extract_Agar_~28Oxoid~29	Malt extract agar (Oxoid)	kgmicrobe.ingredient:malt_extract_agar_~28oxoid~29	Malt extract agar (Oxoid)	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:malt_extract_agar_~28oxoid~29
MIM:Malt_Extract_Broth	Malt extract broth	FOODON:03301056	malt extract	SYNONYM_ENRICH	Malt extract broth			
MIM:Malt_Extract_Broth	Malt extract broth	kgmicrobe.ingredient:malt_extract_broth	Malt extract broth	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.ingredient:malt_extract_broth
MIM:Maltitol	Maltitol	CHEBI:68428	maltitol	CONFIRMED				
MIM:Maltodextrin	Maltodextrin	CHEBI:25140	maltodextrin	CONFIRMED				
MIM:Maltohexaose	Maltohexaose	CHEBI:27445	maltohexaose	CONFIRMED				
MIM:Maltose	Maltose	CHEBI:17306	maltose	SYNONYM_ENRICH	4-O-alpha-D-glucopyranosyl-alpha-D-glucopyranose|D-maltose (maltose)|Glca1-4Glca|Glcalpha1-4Glca|Glcalpha1-4Glcalpha|alpha-D-Glcp-(1->4)-alpha-D-Glcp|Maltose x H2O			
MIM:Maltose_2	maltose	CHEBI:18167	alpha-maltose	CONFIRMED				
MIM:Maltotetraose	Maltotetraose	CHEBI:28460	maltotetraose	CONFIRMED				
MIM:Maltotriose_Hydrate	Maltotriose hydrate	cas:312693-63-3	Maltotriose hydrate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:312693-63-3
MIM:Mandelic_Acid	Mandelic acid	CHEBI:35825	mandelic acid	CONFIRMED				
MIM:Mangiferin	Mangiferin	CHEBI:6682	mangiferin	CONFIRMED				
MIM:Mannan_From_Saccharomyces_Cerevisiae	Mannan from Saccharomyces cerevisiae	NCIT:C14271	Saccharomyces cerevisiae	UNKNOWN_TERM				neither OAK nor OLS resolves NCIT:C14271
MIM:Mannan_From_Saccharomyces_Cerevisiae	Mannan from Saccharomyces cerevisiae	cas:9036-88-8	Mannan from Saccharomyces cerevisiae	UNKNOWN_TERM				neither OAK nor OLS resolves cas:9036-88-8
MIM:Mannan_From_Saccharomyces_Cerevisiae	Mannan from Saccharomyces cerevisiae	kgmicrobe.compound:mannan_from_saccharomyces_cerevisiae	Mannan from Saccharomyces cerevisiae	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:mannan_from_saccharomyces_cerevisiae
MIM:Mannitol	Mannitol	CHEBI:16899	D-mannitol	CONFIRMED				
MIM:Mannitol	Mannitol	kgmicrobe.compound:mannitol	Mannitol	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:mannitol
MIM:Mannobiose	Mannobiose	CHEBI:25164	mannobiose	CONFIRMED				
MIM:Mannose-6-Phosphate	Mannose-6-Phosphate	CHEBI:17369	D-mannose 6-phosphate	SYNONYM_ENRICH	Mannose-6-Phosphate			
MIM:Mannotriose	Mannotriose	CHEBI:146181	mannotriose	CONFIRMED				
MIM:Marmite	Marmite	mesh:C008328	marmite	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C008328
MIM:Matrine	Matrine	CHEBI:6700	Matrine	CONFIRMED				
MIM:Meat_Extract	Meat Extract	FOODON:03315424	meat extract	CONFIRMED				
MIM:Meat_peptone	Meat peptone	MICRO:0000176	meat peptone	UNKNOWN_TERM				neither OAK nor OLS resolves MICRO:0000176
MIM:Mecillinam	Mecillinam	CHEBI:51208	mecillinam	CONFIRMED				
MIM:Melibiose	Melibiose	CHEBI:28053	melibiose	SYNONYM_ENRICH	D-melibiose (melibiose)			
MIM:Menadione	Menadione	CHEBI:28869	menadione	CONFIRMED				
MIM:Menadione_Sodium_Bisulfate	Menadione sodium bisulfate	CHEBI:63928	menadione sodium sulfonate	SYNONYM_ENRICH	Menadione sodium bisulfate			
MIM:Menthol	Menthol	CHEBI:25187	p-menthan-3-ol	SYNONYM_ENRICH	Menthol			
MIM:Menthol	Menthol	cas:1490-04-6	Menthol	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1490-04-6
MIM:Menthol	Menthol	kgmicrobe.compound:menthol	Menthol	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:menthol
MIM:Mercury_~28II~29_Chloride	mercury (II) chloride	CHEBI:31823	mercury dichloride	SYNONYM_ENRICH	mercury (II) chloride			
MIM:Meropenem	Meropenem	CHEBI:43968	meropenem	CONFIRMED				
MIM:Mes	MES	CHEBI:39010	MES	CONFIRMED				
MIM:Mes_2-_N-morpholino_Ethane_Sulfonic_Acid	MES [2-(N-morpholino) ethane sulfonic acid]	CHEBI:39005	2-(N-morpholino)ethanesulfonic acid	SYNONYM_ENRICH	MES [2-(N-morpholino) ethane sulfonic acid]|MES (2-Morpholinoethanesulfonic acid)|MES (2-[N-Morpholino]ethane sulfonic acid)|MES acids			
MIM:Meso-Erythritol	meso-Erythritol	CHEBI:17113	erythritol	CONFIRMED				
MIM:Methane	methane	CHEBI:16183	methane	CONFIRMED				
MIM:Methanol	Methanol	CHEBI:17790	methanol	SYNONYM_ENRICH	(alternative)			
MIM:Methotrexate	Methotrexate	CHEBI:44185	methotrexate	CONFIRMED				
MIM:Methyl-2-Hydroxy-Phenylproprionate	Methyl-2-Hydroxy-Phenylproprionate	cas:89471-28-0	Methyl-2-Hydroxy-Phenylproprionate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:89471-28-0
MIM:Methyl-B-D-galactopyranoside	Methyl-B-D-galactopyranoside	CHEBI:17540	methyl beta-D-galactoside	SYNONYM_ENRICH	Methyl-B-D-galactopyranoside			
MIM:Methyl-alpha-D-xylopyranoside	methyl-alpha-D-xylopyranoside	cas:91-09-8	methyl-alpha-D-xylopyranoside	UNKNOWN_TERM				neither OAK nor OLS resolves cas:91-09-8
MIM:Methyl-beta-D-xylopyranoside	methyl-beta-D-xylopyranoside	cas:0612-05-5	methyl-beta-D-xylopyranoside	UNKNOWN_TERM				neither OAK nor OLS resolves cas:0612-05-5
MIM:Methyl-beta-L-arabinopyranoside	methyl-beta-L-arabinopyranoside	cas:1825-00-9	methyl-beta-L-arabinopyranoside	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1825-00-9
MIM:Methyl-cis-p-coumarate	methyl-cis-p-coumarate	CHEBI:86904	4-coumaric acid methyl ester	SYNONYM_ENRICH	methyl-cis-p-coumarate			
MIM:Methyl-trans-p-coumarate	methyl-trans-p-coumarate	CHEBI:194094	(E)-4-coumaric acid methyl ester	SYNONYM_ENRICH	methyl-trans-p-coumarate			
MIM:Methyl-trans-p-coumarate	methyl-trans-p-coumarate	cas:19367-38-5	methyl-trans-p-coumarate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:19367-38-5
MIM:Methyl-trans-p-coumarate	methyl-trans-p-coumarate	kgmicrobe.compound:methyl-trans-p-coumarate	methyl-trans-p-coumarate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:methyl-trans-p-coumarate
MIM:Methyl_3-~284-hydroxyphenyl~29propionate	Methyl 3-(4-hydroxyphenyl)propionate	CHEBI:176565	methyl 3-(4-hydroxyphenyl)propionate	SYNONYM_ENRICH	MHPP			
MIM:Methyl_6-Hydroxyangolensate	Methyl 6-Hydroxyangolensate	CHEBI:181871	Methyl 6-hydroxyangolensate	CONFIRMED				
MIM:Methyl_Alpha-D-glucopyranoside	Methyl alpha-D-glucopyranoside	CHEBI:320061	methyl alpha-D-glucopyranoside	CONFIRMED				
MIM:Methyl_Beta-D-glucopyranoside	Methyl beta-D-glucopyranoside	CHEBI:320055	methyl beta-D-glucopyranoside	CONFIRMED				
MIM:Methyl_Ferulate	methyl ferulate	CHEBI:67379	trans-methylferulate	CONFIRMED				
MIM:Methyl_Ferulate	methyl ferulate	cas:22329-76-6	methyl ferulate	UNKNOWN_TERM				neither OAK nor OLS resolves cas:22329-76-6
MIM:Methyl_Ferulate	methyl ferulate	kgmicrobe.compound:methyl_ferulate	methyl ferulate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:methyl_ferulate
MIM:Methyl_Jasmonate	methyl jasmonate	CHEBI:15929	(-)-methyl jasmonate	CONFIRMED				
MIM:Methyl_Methanesulfonate	Methyl methanesulfonate	CHEBI:25255	methyl methanesulfonate	CONFIRMED				
MIM:Methylamine	Methylamine	CHEBI:16830	methylamine	SYNONYM_ENRICH	(alternative)			
MIM:Methylamine_Hydrochloride	Methylamine hydrochloride	CHEBI:59337	methylamine hydrochloride	CONFIRMED				
MIM:Methylene_Blue	Methylene blue	CHEBI:6872	methylene blue	CONFIRMED				
MIM:Methylene_Chloride	methylene chloride	CHEBI:15767	dichloromethane	CONFIRMED				
MIM:Methylglyoxal	methylglyoxal	CHEBI:17158	methylglyoxal	CONFIRMED				
MIM:Methylxanthoxylin	Methylxanthoxylin	CHEBI:169463	2'-Hydroxy-4',6'-dimethoxy-3'-methylacetophenone	SYNONYM_ENRICH	Methylxanthoxylin			
MIM:Methylxanthoxylin	Methylxanthoxylin	cas:23121-32-6	Methylxanthoxylin	UNKNOWN_TERM				neither OAK nor OLS resolves cas:23121-32-6
MIM:Methylxanthoxylin	Methylxanthoxylin	kgmicrobe.compound:methylxanthoxylin	Methylxanthoxylin	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:methylxanthoxylin
MIM:Metronidazole	Metronidazole	CHEBI:6909	metronidazole	CONFIRMED				
MIM:Mexicanolide	Mexicanolide	mesh:C554989	mexicanolide	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C554989
MIM:Mexicanolide	Mexicanolide	cas:1915-67-9	Mexicanolide	UNKNOWN_TERM				neither OAK nor OLS resolves cas:1915-67-9
MIM:Mexicanolide	Mexicanolide	kgmicrobe.compound:mexicanolide	Mexicanolide	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:mexicanolide
MIM:Mg-citrate	Mg-citrate	CHEBI:131389	magnesium citrate	SYNONYM_ENRICH	Mg-citrate			
MIM:Mgcl2	MgCl2	CHEBI:6636	magnesium dichloride	CONFIRMED				
MIM:Mgcl2_X_2_H2o	MgCl2 x 2 H2O	CHEBI:131394	magnesium dichloride dihydrate	CONFIRMED				
MIM:Mgcl2_X_6_H2o	MgCl2 x 6 H2O	CHEBI:86345	magnesium dichloride hexahydrate	SYNONYM_ENRICH	MgCl2 x 6 H2O (200 g/l stock solution)			
MIM:Mgcl2_X_7_H2o	MgCl2 x 7 H2O	CHEBI:6636	magnesium dichloride	SYNONYM_ENRICH	MgCl2 x 7 H2O|MgCl2  x 76 H2O|MgCl2 X 6H2O|MgCl2 x 7H2O|MgCl2x 6 H2O|MgCl2x7H2O|MgCl2 x 6H2O|MgCl2  x 7 H2O			
MIM:Mgcl2_X_H2o	MgCl2 x H2O	CHEBI:86355	magnesium dichloride monohydrate	CONFIRMED				
MIM:Mgcl2x_6_H2o	MgCl2x 6 H2O	CHEBI:6636	magnesium dichloride	SYNONYM_ENRICH	MgCl2x 6 H2O|MgCl2  x 7 H2O|MgCl2  x 76 H2O|MgCl2 X 6H2O|MgCl2 x 7 H2O|MgCl2 x 7H2O|MgCl2x7H2O|MgCl2 x 6H2O			
MIM:Mgso47h2o	MgSO4·7H2O	CHEBI:32599	magnesium sulfate	SYNONYM_ENRICH	MgSO4·7H2O|MgSO4 . 7H2O|MgSO4 . H2O|MgSO4 x 6 H2O|MgSO4 x 6H2O|MgSO4 x 7 H2O (0.1% w/v)|MgSO4 x 7 H2O (100 mM)|MgSO4 x 7 H2O solution (25%)|MgSO4 x 7 H2O to 15.0 g).|MgSO4 x 7H2O|MgSO4 x H2O|MgSO4 x7 H2O|MgSO4 x7H2O|MgSO4 · 7H2O|MgSO4 ·7H2O			
MIM:Mgso47h2o_3	MgSO47H2O	CHEBI:31795	magnesium sulfate heptahydrate	SYNONYM_ENRICH	MgSO47H2O|.MgSO4|MgSO|MgSO 4|MgSO2|MgSO4 x 7 H20			
MIM:Mgso4_X_6_H2o	MgSO4 x 6 H2O	CHEBI:32599	magnesium sulfate	SYNONYM_ENRICH	MgSO4 x 6 H2O|MgSO4 . 7H2O|MgSO4 . H2O|MgSO4 x 6H2O|MgSO4 x 7 H2O (0.1% w/v)|MgSO4 x 7 H2O (100 mM)|MgSO4 x 7 H2O solution (25%)|MgSO4 x 7 H2O to 15.0 g).|MgSO4 x 7H2O|MgSO4 x H2O|MgSO4 x7 H2O|MgSO4 x7H2O|MgSO4 · 7H2O|MgSO4 ·7H2O			
MIM:Mgso4_X_7_H2o	MgSO4 x 7 H2O	CHEBI:31795	magnesium sulfate heptahydrate	SYNONYM_ENRICH	.MgSO4 x 7 H2O|MgSO 4 x 7 H2O|MgSO x 7 H2O|MgSO2 x 7 H2O|MgSO4·H2O|MgSO4•7H2O|MgSO4•7H2O (Sigma 230391)|MgSO4•7H2O(CAS: 10034-99-8)|MgSO4•7H2O(Sigma 230391)			
MIM:Mgso4h2o	MgSO4·H2O	CHEBI:31795	magnesium sulfate heptahydrate	SYNONYM_ENRICH	MgSO4·H2O|.MgSO4 x 7 H2O|MgSO 4 x 7 H2O|MgSO x 7 H2O|MgSO2 x 7 H2O			
MIM:Miharamycin_A	miharamycin A	CHEBI:216282	Miharamycin A	CONFIRMED				
MIM:Milk	Milk	UBERON:0001913	milk	CONFIRMED				
MIM:Mineral_Water	Mineral water	FOODON:03301328	mineral water	CONFIRMED				
MIM:Minimycin	Minimycin	mesh:C002363	minimycin	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C002363
MIM:Minocycline_Hydrochloride	Minocycline hydrochloride	CHEBI:50697	minocycline hydrochloride	CONFIRMED				
MIM:Mitomycin_C	Mitomycin C	CHEBI:27504	mitomycin C	CONFIRMED				
MIM:Mncl2_X_2_H2o	MnCl2 x 2 H2O	CHEBI:131395	manganese(II) chloride dihydrate	SYNONYM_ENRICH	MnCl2 x 2 H2O|MnCl2·2H2O|MnCl2．2H2O			
MIM:Mncl2_X_4_H2o	MnCl2 x 4 H2O	CHEBI:86368	manganese(II) chloride tetrahydrate	SYNONYM_ENRICH	MnCl2 x 4 H2O|Manganese (II) chloride tetrahydrate|MnCl2 . 4H2O|MnCl2 · 4H2O|MnCl2.4H2O|MnCl2⋅4H2O|MnCl2・4H2O|MnCl2 × 4H2O|MnCl2 ∙ 4 H2O|MnCl2∙4H2O|MnCl2･4H2O			
MIM:Mncl2_anhydrous	MnCl2	CHEBI:63041	manganese(II) chloride	SYNONYM_ENRICH	MnCl2|Manganese chloride|manganese dichloride|anhydrous manganese chloride			
MIM:Mno2	MnO2	CHEBI:136511	manganese dioxide	CONFIRMED				
MIM:Mnso4	MnSO4	CHEBI:86360	manganese(II) sulfate	SYNONYM_ENRICH	MnSO4 x n H2O|MnSO4・xH2O|MnSO4·nH2O|MnSO4 x H2O			
MIM:Mnso4_X_1_H2o	MnSO4 x 1 H2O	CHEBI:86360	manganese(II) sulfate	SYNONYM_ENRICH	MnSO4 x 1 H2O|MnSO4 . 7H2O|MnSO4 x 7 H2O|MnSO4 x 7H2O|MnSO4.7H2O|MnSO4·7H2O|MnSO4・xH2O			
MIM:Mnso4_X_2_H2o	MnSO4 x 2 H2O	CHEBI:86356	manganese(II) sulfate dihydrate	SYNONYM_ENRICH	MnSO4 x 2 H2O (0.1% w/v)|MnSO4 x 2 H2O (1% solution)			
MIM:Mnso4_X_4_H2o	MnSO4 x 4 H2O	CHEBI:86358	manganese(II) sulfate tetrahydrate	CONFIRMED				
MIM:Mnso4_X_5_H2o	MnSO4 x 5 H2O	CHEBI:131524	manganese(II) sulfate pentahydrate	CONFIRMED				
MIM:Mnso4_X_6_H2o	MnSO4 x 6 H2O	CHEBI:131523	manganese(II) sulfate hexahydrate	CONFIRMED				
MIM:Mnso4_X_7_H2o	MnSO4 x 7 H2O	CHEBI:86360	manganese(II) sulfate	SYNONYM_ENRICH	MnSO4 x 7 H2O|MnSO4 . 7H2O|MnSO4 x 1 H2O|MnSO4 x 7H2O|MnSO4.7H2O|MnSO4·7H2O|MnSO4・xH2O			
MIM:Mnso4_X_H2o	MnSO4 x H2O	CHEBI:86364	manganese(II) sulfate monohydrate	CONFIRMED				
MIM:Monazomycin	monazomycin	CHEBI:201539	Monazomycin	CONFIRMED				
MIM:Monensin	Monensin	CHEBI:27617	monensin A	CONFIRMED				
MIM:Moo3	MoO3	CHEBI:30627	molybdenum trioxide	CONFIRMED				
MIM:Mops	MOPS	CHEBI:39074	MOPS	CONFIRMED				
MIM:Morin	Morin	CHEBI:75092	morin	CONFIRMED				
MIM:Moxifloxacin	Moxifloxacin	CHEBI:63611	moxifloxacin	CONFIRMED				
MIM:MreB_Perturbing_Compound_A22	MreB Perturbing Compound A22	cas:22816-60-0	MreB Perturbing Compound A22	UNKNOWN_TERM				neither OAK nor OLS resolves cas:22816-60-0
MIM:Mucic_Acid	Mucic acid	CHEBI:30852	galactaric acid	CONFIRMED				
MIM:Mucin_Bovine_Submaxillary_Gland_Type_I-S	Mucin, Bovine Submaxillary Gland, type I-S	cas:84195-52-8	Mucin, Bovine Submaxillary Gland, type I-S	UNKNOWN_TERM				neither OAK nor OLS resolves cas:84195-52-8
MIM:Mucin_From_Porcine_StomachType_II	Mucin from porcine stomach,Type II	cas:84082-64-4	Mucin from porcine stomach,Type II	UNKNOWN_TERM				neither OAK nor OLS resolves cas:84082-64-4
MIM:Mucin_From_Porcine_Stomach_Type_III	Mucin from porcine stomach type III	cas:84082-64-4	Mucin from porcine stomach type III	UNKNOWN_TERM				neither OAK nor OLS resolves cas:84082-64-4
MIM:Mycobacidin	Mycobacidin	mesh:C010250	mycobacidin	UNKNOWN_TERM				neither OAK nor OLS resolves mesh:C010250
MIM:Myo-inositol	myo-Inositol	CHEBI:17268	myo-inositol	SYNONYM_ENRICH	1,2,3,4,5,6-cyclohexanehexol|Inositol (myo-inositol)			
MIM:Myricetin	Myricetin	CHEBI:18152	myricetin	CONFIRMED				
MIM:Myristic_Acid	Myristic acid	CHEBI:28875	tetradecanoic acid	CONFIRMED				
MIM:N-~283-oxohexanoyl~29-DL-homoserine_Lactone	N-(3-oxohexanoyl)-DL-homoserine lactone	CHEBI:29640	N-(3-oxohexanoyl)homoserine lactone	SYNONYM_ENRICH	N-(3-oxohexanoyl)-DL-homoserine lactone			
MIM:N-Acetyl-D-galactosamine	N-Acetyl-D-galactosamine	CHEBI:28037	N-acetyl-D-galactosamine	CONFIRMED				
MIM:N-Acetyl-D-glucosamine_6-phosphate_Sodium_Salt	N-Acetyl-D-glucosamine 6-phosphate sodium salt	CHEBI:15784	N-acetyl-D-glucosamine 6-phosphate	SYNONYM_ENRICH	N-Acetyl-D-glucosamine 6-phosphate sodium salt			
MIM:N-Acetyl-L-Glutamic_Acid	N-Acetyl-L-Glutamic Acid	CHEBI:17533	N-acetyl-L-glutamic acid	CONFIRMED				
MIM:N-Acetyl-L-aspartic_Acid	N-Acetyl-L-aspartic acid	CHEBI:21547	N-acetyl-L-aspartic acid	CONFIRMED				
MIM:N-Acetyl-L-glutamine	N-Acetyl-L-glutamine	CHEBI:21553	N-acetyl-L-glutamine	SYNONYM_ENRICH	N-alpha-Acetyl-L-glutamine			
MIM:N-N_Dimethyl_Glycine	N-N Dimethyl glycine	CHEBI:17724	N,N-dimethylglycine	SYNONYM_ENRICH	N-N Dimethyl glycine			
MIM:N-_2-acetamido-2-aminoethanesulfonic_Acid	N-(2-acetamido)-2-aminoethanesulfonic acid	CHEBI:39060	N-(2-acetamido)-2-aminoethanesulfonic acid	CONFIRMED				
MIM:N-acetyl-d-glucosamine	N-Acetyl-D-glucosamine	CHEBI:8006	Peptidoglycan(N-acetyl-D-glucosamine)	SYNONYM_ENRICH	N-Acetyl-D-glucosamine|2-acetamido-2-deoxy-D-glucopyranose			
MIM:N-acetylglucosamine	N-Acetylglucosamine	CHEBI:59640	N-acetylglucosamine	CONFIRMED				
MIM:N-acetylmuramic_Acid	N-acetylmuramic acid	CHEBI:47965	N-acetylmuramic acid	CONFIRMED				
MIM:N-acetylneuraminic_Acid	N-acetylneuraminic acid	CHEBI:17012	N-acetylneuraminic acid	CONFIRMED				
MIM:N-decane	n-Decane	CHEBI:41808	decane	CONFIRMED				
MIM:N-decanoyl-DL-Homoserine_Lactone	N-decanoyl-DL-Homoserine lactone	CHEBI:181434	N-Decanoyl-DL-homoserine lactone	CONFIRMED				
MIM:N-lauroylsarcosine_Sodium_Salt	N-lauroylsarcosine sodium salt	CHEBI:183704	[dodecanoyl(methyl)amino]acetate	SYNONYM_ENRICH	N-lauroylsarcosine sodium salt			
MIM:N-methylhydantoin	N-methylhydantoin	CHEBI:16354	N-methylhydantoin	CONFIRMED				
MIM:NNNN-Tetrakis~282-pyridylmethyl~29ethylenediamine	N,N,N′,N′-Tetrakis(2-pyridylmethyl)ethylenediamine	CHEBI:88217	N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine	SYNONYM_ENRICH	N,N,N′,N′-Tetrakis(2-pyridylmethyl)ethylenediamine			
MIM:NNNN-Tetramethylethylenediamine	N,N,N′,N′-Tetramethylethylenediamine	CHEBI:32850	N,N,N',N'-tetramethylethylenediamine	SYNONYM_ENRICH	N,N,N′,N′-Tetramethylethylenediamine			
MIM:N_Acetyl_glutamic_acid	N-Acetyl-glutamic acid	CHEBI:17533	N-acetyl-L-glutamic acid	SYNONYM_ENRICH	N-Acetyl-glutamic acid|2-acetamidopentanedioic acid|Acetyl-Glu			
MIM:N_Acetyl_glutamic_acid	N-Acetyl-glutamic acid	kgmicrobe.compound:n_acetyl_glutamic_acid	N-Acetyl-glutamic acid	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:n_acetyl_glutamic_acid
MIM:Na-3-hydroxybutyrate	Na-3-hydroxybutyrate	CHEBI:113373	sodium 3-hydroxybutyrate	SYNONYM_ENRICH	Na-3-hydroxybutyrate			
MIM:Na-acetate	Na-acetate	CHEBI:32954	sodium acetate	SYNONYM_ENRICH	Na-acetate|Optional ingredient|1 M Sodium acetate|Na Acetate			
MIM:Na-ampicillin	Na-ampicillin	CHEBI:34535	ampicillin sodium	SYNONYM_ENRICH	Na-ampicillin			
MIM:Na-ascorbate	Na-ascorbate	CHEBI:38290	L-ascorbate	SYNONYM_ENRICH	Na-ascorbate|L-ascorbic acid sodium salt|L-ascorbic acid, monosodium salt|Sodium Ascorbate|ascorbate de sodium|ascorbic acid sodium salt|monosodium L-ascorbate|natrii ascorbas|sodium (2R)-2-[(1S)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2,5-dihydrofuran-3-olate|sodium L-ascorbate|vitamin C sodium|vitamin C, sodium salt			
MIM:Na-ascorbate	Na-ascorbate	kgmicrobe.compound:na-ascorbate	Na-ascorbate	UNKNOWN_TERM				neither OAK nor OLS resolves kgmicrobe.compound:na-ascorbate
MIM:Na-benzoate	Na-benzoate	CHEBI:113455	sodium benzoate	SYNONYM_ENRICH	Na-benzoate			
MIM:Na-butyrate	Na-butyrate	CHEBI:64103	sodium butyrate	SYNONYM_ENRICH	Na-butyrate|1 M Sodium butyrate|Butyrate (sodium salt)			
MIM:Na-caproate	Na-caproate	CHEBI:114126	sodium hexanoate	SYNONYM_ENRICH	Na-caproate			
MIM:Na-crotonate	Na-crotonate	CHEBI:35899	crotonate	SYNONYM_ENRICH	Na-crotonate			
MIM:Na-formate	Na-formate	CHEBI:62965	sodium formate	SYNONYM_ENRICH	Na-formate|Na-formiate			
MIM:Na-gallate	Na-gallate	CHEBI:115197	sodium gallate	SYNONYM_ENRICH	Na-gallate			
MIM:Na-glutamate	Na-glutamate	CHEBI:29988	L-glutamate(2-)	SYNONYM_ENRICH	Na-glutamate			
MIM:Na-l-lactate	Na-L-lactate	CHEBI:232798	sodium L-lactate	SYNONYM_ENRICH	Na-L-lactate|Na-(L)-lactate|Sodium D,L-Lactate|L-Sodium lactate			
MIM:Na-laurate	Na-laurate	CHEBI:131839	sodium dodecanoate	SYNONYM_ENRICH	Na-laurate			
MIM:Na-orotate	Na-orotate	CHEBI:132101	sodium orotate	SYNONYM_ENRICH	Na-orotate			
MIM:Na-propionate	Na-propionate	CHEBI:132106	sodium propionate	SYNONYM_ENRICH	Na-propionate|Propionate (sodium salt)			
MIM:Na-pyruvate	Na-pyruvate	CHEBI:50144	sodium pyruvate	SYNONYM_ENRICH	Na-pyruvate|1 M Sodium pyruvate*|Na pyruvate|Pyruvic acid sodium salt			
MIM:Na-silicate	Na-silicate	CHEBI:60720	sodium silicate	SYNONYM_ENRICH	Na-silicate|(5)  Sodium metasilicate|Na silicate			
MIM:Na-stearate	Na-stearate	CHEBI:132109	sodium octadecanoate	SYNONYM_ENRICH	Na-stearate			
MIM:Na-tartrate	Na-tartrate	CHEBI:30924	L-tartrate(2-)	SYNONYM_ENRICH	Na-tartrate|L-tartrate			
MIM:Na-thioglycolate	Na-thioglycolate	CHEBI:86481	sodium thioglycolate	SYNONYM_ENRICH	Na-thioglycolate			
MIM:Na-vanillate	Na-vanillate	CHEBI:132748	sodium vanillate	SYNONYM_ENRICH	Na-vanillate			
MIM:Na2-edta	Na2-EDTA	CHEBI:64734	EDTA disodium salt (anhydrous)	SYNONYM_ENRICH	EDTA-2Na|EDTA·2Na|EDTA・2Na|EDTA 2Na|2Na-EDTA|EDTA (disodium salt)|EDTA.Na .2H O|EDTANa|NA EDTA|NA2 EDTA|Na-EDTA|Na2EDTA			
