subject_id	subject_label	object_id	object_label	object_prefix	predicate_id	classification	repair_confidence	recommended_action	evidence	ingredient_yaml	yaml_identifier	yaml_cas_rn	yaml_ontology_id	yaml_mapping_quality	ingredient_type	kg_microbe_node_id	companion_non_identity_count	companion_registry_count	review_notes	external_ols_status	external_ols_label	external_ols_label_match
MIM:72-Dihydroxyflavone	7,2'-Dihydroxyflavone	kgmicrobe.compound:72-dihydroxyflavone	7,2'-Dihydroxyflavone	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/72-Dihydroxyflavone.yaml	cas:77298-66-9	77298-66-9	CHEBI:94071	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:A-Ketoglutaric_Acid_Disodium_Salt_Hydrate	a-Ketoglutaric acid disodium salt hydrate	cas:305-72-6	a-Ketoglutaric acid disodium salt hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.yaml	cas:305-72-6	305-72-6	cas:305-72-6	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:AQDS	AQDS	cas:853-68-9	AQDS	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/AQDS.yaml	cas:853-68-9	853-68-9	cas:853-68-9	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Aburamycin_A	Aburamycin A	kgmicrobe.compound:aburamycin_a	Aburamycin A	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Aburamycin_A.yaml	kgmicrobe.compound:aburamycin_a		kgmicrobe.compound:aburamycin_a	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Abyssomicin_B	Abyssomicin B	kgmicrobe.compound:abyssomicin_b	Abyssomicin B	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Abyssomicin_B.yaml	kgmicrobe.compound:abyssomicin_b		kgmicrobe.compound:abyssomicin_b	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Abyssomicin_D	Abyssomicin D	mesh:C512805	abyssomicin D	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Abyssomicin_D.yaml	mesh:C512805		mesh:C512805	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	abyssomicin D	true
MIM:Abyssomicin_G	Abyssomicin G	kgmicrobe.compound:abyssomicin_g	Abyssomicin G	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Abyssomicin_G.yaml	kgmicrobe.compound:abyssomicin_g		kgmicrobe.compound:abyssomicin_g	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Abyssomicin_H	Abyssomicin H	kgmicrobe.compound:abyssomicin_h	Abyssomicin H	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Abyssomicin_H.yaml	kgmicrobe.compound:abyssomicin_h		kgmicrobe.compound:abyssomicin_h	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Achromoviromycin	Achromoviromycin	kgmicrobe.compound:achromoviromycin	Achromoviromycin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Achromoviromycin.yaml	kgmicrobe.compound:achromoviromycin		kgmicrobe.compound:achromoviromycin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Acriflavine	Acriflavine	NCIT:C76253	Acriflavine	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Acriflavine.yaml	cas:8048-52-0	8048-52-0	NCIT:C76253	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Acriflavine	true
MIM:Acriflavine	Acriflavine	cas:8048-52-0	Acriflavine	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Acriflavine.yaml	cas:8048-52-0	8048-52-0	NCIT:C76253	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Acriflavine	Acriflavine	kgmicrobe.compound:acriflavine	Acriflavine	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Acriflavine.yaml	cas:8048-52-0	8048-52-0	NCIT:C76253	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Actinohivin	Actinohivin	kgmicrobe.compound:actinohivin	Actinohivin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Actinohivin.yaml	kgmicrobe.compound:actinohivin		kgmicrobe.compound:actinohivin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Actinomycetin	Actinomycetin	kgmicrobe.compound:actinomycetin	Actinomycetin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Actinomycetin.yaml	kgmicrobe.compound:actinomycetin		kgmicrobe.compound:actinomycetin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Actinomycin_A	Actinomycin A	kgmicrobe.compound:actinomycin_a	Actinomycin A	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Actinomycin_A.yaml	kgmicrobe.compound:actinomycin_a		CHEBI:15369	NARROW_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Actinotiocin	Actinotiocin	mesh:C006403	actinotiocin	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Actinotiocin.yaml	mesh:C006403		mesh:C006403	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	actinotiocin	true
MIM:Activated_Charcoal	Activated charcoal	NCIT:C77524	Activated Charcoal	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Activated_Charcoal.yaml	NCIT:C77524		NCIT:C77524	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Activated Charcoal	true
MIM:Adenine_Hydrochloride_Hydrate	Adenine hydrochloride hydrate	cas:2922-28-3	Adenine hydrochloride hydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Adenine_Hydrochloride_Hydrate.yaml	cas:2922-28-3	2922-28-3	cas:2922-28-3	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Adenomycin	Adenomycin	NCIT:C221830	Adenomycin	NCIT	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Adenomycin.yaml	NCIT:C221830		NCIT:C221830	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Adenomycin	true
MIM:Aesculetin	Aesculetin	cas:0305-01-1	Aesculetin	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Aesculetin.yaml	cas:0305-01-1	0305-01-1	cas:0305-01-1	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Alboverticillin	Alboverticillin	kgmicrobe.compound:alboverticillin	Alboverticillin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Alboverticillin.yaml	kgmicrobe.compound:alboverticillin		kgmicrobe.compound:alboverticillin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Algal_Trace_Elements_Solution	Algal Trace Elements Solution	MICRO:0000455	trace elements solution	MICRO	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Algal_Trace_Elements_Solution.yaml	MICRO:0000455		MICRO:0000455	LEXICAL_MATCH			1	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	trace elements solution	true
MIM:Aluminum_Chloride_Hydrate	Aluminum chloride hydrate	NCIT:C83530	Aluminum Chloride	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Aluminum_Chloride_Hydrate.yaml	cas:10124-27-3	10124-27-3	NCIT:C83530	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Aluminum Chloride	true
MIM:Aluminum_Chloride_Hydrate	Aluminum chloride hydrate	cas:10124-27-3	Aluminum chloride hydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Aluminum_Chloride_Hydrate.yaml	cas:10124-27-3	10124-27-3	NCIT:C83530	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Aluminum_Chloride_Hydrate	Aluminum chloride hydrate	kgmicrobe.compound:aluminum_chloride_hydrate	Aluminum chloride hydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Aluminum_Chloride_Hydrate.yaml	cas:10124-27-3	10124-27-3	NCIT:C83530	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Molybdate_Tetrahydrate	ammonium molybdate tetrahydrate	cas:12054-85-2	ammonium molybdate tetrahydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Ammonium_Molybdate_Tetrahydrate.yaml	cas:12054-85-2	12054-85-2	CHEBI:91249	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Molybdate_Tetrahydrate	ammonium molybdate tetrahydrate	kgmicrobe.compound:ammonium_molybdate_tetrahydrate	ammonium molybdate tetrahydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Ammonium_Molybdate_Tetrahydrate.yaml	cas:12054-85-2	12054-85-2	CHEBI:91249	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Sulfide_Solution	ammonium sulfide solution	mesh:C027711	ammonium sulfide	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	cas:12135-76-1	12135-76-1	mesh:C027711	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	ammonium sulfide	true
MIM:Ammonium_Sulfide_Solution	ammonium sulfide solution	cas:12135-76-1	ammonium sulfide solution	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	cas:12135-76-1	12135-76-1	mesh:C027711	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Sulfide_Solution	ammonium sulfide solution	kgmicrobe.compound:ammonium_sulfide_solution	ammonium sulfide solution	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	cas:12135-76-1	12135-76-1	mesh:C027711	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Sulfite_Monohydrate	Ammonium sulfite monohydrate	mesh:C048169	ammonium sulfite	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Ammonium_Sulfite_Monohydrate.yaml	cas:7783-11-1	7783-11-1	mesh:C048169	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	ammonium sulfite	true
MIM:Ammonium_Sulfite_Monohydrate	Ammonium sulfite monohydrate	cas:7783-11-1	Ammonium sulfite monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Ammonium_Sulfite_Monohydrate.yaml	cas:7783-11-1	7783-11-1	mesh:C048169	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Ammonium_Sulfite_Monohydrate	Ammonium sulfite monohydrate	kgmicrobe.compound:ammonium_sulfite_monohydrate	Ammonium sulfite monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Ammonium_Sulfite_Monohydrate.yaml	cas:7783-11-1	7783-11-1	mesh:C048169	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Amphotericin_A	Amphotericin A	mesh:C041989	amphotericin A	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Amphotericin_A.yaml	mesh:C041989		mesh:C041989	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	amphotericin A	true
MIM:Anabasine_Hydrochloride	Anabasine Hydrochloride	NCIT:C216370	Anabasine Hydrochloride	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Anabasine_Hydrochloride.yaml	cas:53912-89-3	53912-89-3	NCIT:C216370	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Anabasine Hydrochloride	true
MIM:Anabasine_Hydrochloride	Anabasine Hydrochloride	cas:53912-89-3	Anabasine Hydrochloride	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Anabasine_Hydrochloride.yaml	cas:53912-89-3	53912-89-3	NCIT:C216370	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Anabasine_Hydrochloride	Anabasine Hydrochloride	kgmicrobe.compound:anabasine_hydrochloride	Anabasine Hydrochloride	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Anabasine_Hydrochloride.yaml	cas:53912-89-3	53912-89-3	NCIT:C216370	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Andirobin	Andirobin	cas:6488-63-7	Andirobin	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Andirobin.yaml	cas:6488-63-7	6488-63-7	cas:6488-63-7	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Angolamycin	Angolamycin	mesh:C002547	angolamycin	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Angolamycin.yaml	mesh:C002547		mesh:C002547	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	angolamycin	true
MIM:Anisodamine_Hydrobromide_~28~29	Anisodamine Hydrobromide ()	NCIT:C221850	Anisodamine Hydrobromide	NCIT	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.								1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Anisodamine Hydrobromide	true
