bucket	label	occurrences	recipes	folded	mim_identifier	mim_label	culturemech_reason
RESIDUAL	Lab-Lemco Broth (OXOID)	1	1	lab lemco broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	Lactobacilli MRS Agar (BD288210)	1	1	lactobacilli mrs agar			label not found in pinned MIM index and no usable local identity
RESIDUAL	Lecithine	1	1	lecithine			label not found in pinned MIM index and no usable local identity
RESIDUAL	Leibovitz's L--15 medium	1	1	leibovitz s l 15 medium			label not found in pinned MIM index and no usable local identity
RESIDUAL	Leibovitz's L-15 medium powder	1	1	leibovitz s l 15 medium powder			label not found in pinned MIM index and no usable local identity
RESIDUAL	LiCl/Na2WO4/NaSeO3/Ni(NH4)2(SO4) (1 mg/ml each)	1	1	licl na2wo4 naseo3 ni nh4 2 so4			label not found in pinned MIM index and no usable local identity
RESIDUAL	Lowenstein--Jensen medium slants (BD 220908)	1	1	lowenstein jensen medium slants			label not found in pinned MIM index and no usable local identity
RESIDUAL	M solution***	1	1	m solution			label not found in pinned MIM index and no usable local identity
RESIDUAL	M17 broth (Difco)	1	1	m17 broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	M17 media (Oxoid LOT2216165)	1	1	m17 media			label not found in pinned MIM index and no usable local identity
RESIDUAL	M17 medium (Scharlau)	1	1	m17 medium			label not found in pinned MIM index and no usable local identity
RESIDUAL	M2SGC medium	1	1	m2sgc medium			label not found in pinned MIM index and no usable local identity
RESIDUAL	MDS salt water (see below)	1	1	mds salt water			label not found in pinned MIM index and no usable local identity
RESIDUAL	MJ synthetic seawater	1	1	mj synthetic seawater			label not found in pinned MIM index and no usable local identity
RESIDUAL	MJ(-N) synthetic seawater (see below)	1	1	mj n synthetic seawater			label not found in pinned MIM index and no usable local identity
RESIDUAL	MQ H2O	1	1	mq h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Magnesium Sulfate (anhydrous)	1	1	magnesium sulfate anhydrous			label not found in pinned MIM index and no usable local identity
RESIDUAL	Magnesium glycerophosphate	1	1	magnesium glycerophosphate			label not found in pinned MIM index and no usable local identity
RESIDUAL	Magnesium sulphate	1	1	magnesium sulphate			label not found in pinned MIM index and no usable local identity
RESIDUAL	Major metals (see below)	1	1	major metals			label not found in pinned MIM index and no usable local identity
RESIDUAL	Man-Rogosa-Sharpe (MRS) (Beijing Land Bridge Technology Co., Ltd. CM187)	1	1	man rogosa sharpe beijing land bridge technology co ltd cm187			label not found in pinned MIM index and no usable local identity
RESIDUAL	Man-Rogosa-Sharpe (MRS) broth	1	1	man rogosa sharpe broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	Man-Rogosa-Sharpe (MRS) broth (Biokar Diagnostic, Beauvais, France)	1	1	man rogosa sharpe broth biokar diagnostic beauvais france			label not found in pinned MIM index and no usable local identity
RESIDUAL	Manganous sulfate tetrahydrate	1	1	manganous sulfate tetrahydrate			label not found in pinned MIM index and no usable local identity
RESIDUAL	Meat filtrate	1	1	meat filtrate			label not found in pinned MIM index and no usable local identity
RESIDUAL	Medium 29	1	1	medium 29			label not found in pinned MIM index and no usable local identity
RESIDUAL	Medium 535	1	1	medium 535			label not found in pinned MIM index and no usable local identity
RESIDUAL	Medium 87	1	1	medium 87			label not found in pinned MIM index and no usable local identity
RESIDUAL	Medium D	1	1	medium d			label not found in pinned MIM index and no usable local identity
RESIDUAL	Metal mixture (see below)	1	1	metal mixture			label not found in pinned MIM index and no usable local identity
RESIDUAL	Methanol solution (see below)	1	1	methanol solution			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mg(NO3)·6H2O	1	1	mg no3 6h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mg2SO4.7H2O	1	1	mg2so4 7h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MgCl2 x 6 H2O (200.0 g/l)	1	1	mgcl2 x 6 h2o 200 0 g l			label not found in pinned MIM index and no usable local identity
RESIDUAL	MgSO4 . 2H2O	1	1	mgso4 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MgSO4 solution (1 M)***	1	1	mgso4 solution			label not found in pinned MIM index and no usable local identity
RESIDUAL	MgSO4·7H2O (6 g/L)	1	1	mgso4 7h2o 6 g l			label not found in pinned MIM index and no usable local identity
RESIDUAL	Middlebrook 7H10	1	1	middlebrook 7h10			label not found in pinned MIM index and no usable local identity
RESIDUAL	Middlebrook 7H11 solid medium	1	1	middlebrook 7h11 solid medium			label not found in pinned MIM index and no usable local identity
RESIDUAL	Middlebrook 7H9 Broth Base	1	1	middlebrook 7h9 broth base			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base 1*	1	1	mineral base 1			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base 2**	1	1	mineral base 2			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base A	1	1	mineral base a			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base B	1	1	mineral base b			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base C	1	1	mineral base c			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral base D	1	1	mineral base d			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral medium	1	1	mineral medium			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral solution A (see Medium No. 1353 )	1	1	mineral solution a			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral solution A (see below)	1	1	mineral solution a			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral solution B* (see below)	1	1	mineral solution b			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral solution I (see below)	1	1	mineral solution i			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mineral solution II (see below)	1	1	mineral solution ii			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mn(II)・EDTA	1	1	mn ii edta			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl .4H 0	1	1	mncl 4h 0			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl2 x4H2O (10 mg/ml)	1	1	mncl2 x4h2o 10 mg ml			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl2・6H2O	1	1	mncl2 6h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl3 . 4H2O	1	1	mncl3 4h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl3·4H2O	1	1	mncl3 4h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnCl4・4H2O	1	1	mncl4 4h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnSO .7H O	1	1	mnso 7h o			label not found in pinned MIM index and no usable local identity
RESIDUAL	MnSO4 · 5H2O 1 )	1	1	mnso4 5h2o 1			label not found in pinned MIM index and no usable local identity
RESIDUAL	MoO	1	1	moo			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified A5 solution (see below)	1	1	modified a5 solution			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified Hutner's basal salts (see Medium No. 900 )	1	1	modified hutner s basal salts			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified Hutner's basal salts (see below)	1	1	modified hutner s basal salts			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified MJ synthetic seawater (see below)	1	1	modified mj synthetic seawater			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified MJ synthetic seawater B (see below)	1	1	modified mj synthetic seawater b			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified MJ synthetic seawater C	1	1	modified mj synthetic seawater c			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified MJ synthetic seawater C (see below)	1	1	modified mj synthetic seawater c			label not found in pinned MIM index and no usable local identity
RESIDUAL	Modified trace minerals (see below)	1	1	modified trace minerals			label not found in pinned MIM index and no usable local identity
RESIDUAL	Morpholinoethanesulfonic acid (MES)	1	1	morpholinoethanesulfonic acid			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mueller Hinton (MH) agar	1	1	mueller hinton agar			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mueller Hinton Broth (BD 211443)	1	1	mueller hinton broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mueller-Hinton broth	1	1	mueller hinton broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mueller–Hinton (MH) broth	1	1	mueller hinton broth			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mycoplasma Broth Base	1	1	mycoplasma broth base			label not found in pinned MIM index and no usable local identity
RESIDUAL	Mycoplasma Growth Supplement (CMRL 1066)(10X)	1	1	mycoplasma growth supplement 10x			label not found in pinned MIM index and no usable local identity
RESIDUAL	N--Z Amine, type A (Sheffield)	1	1	n z amine type a			label not found in pinned MIM index and no usable local identity
RESIDUAL	N-2-hydroxy- ethylpiperazine-N'-2-ethanesulfonic acid [HEPES; pH 7.2])	1	1	n 2 hydroxy ethylpiperazine n 2 ethanesulfonic acid hepes ph 7 2			label not found in pinned MIM index and no usable local identity
RESIDUAL	N-2-hydroxyethylpiperazine-N-2-ethanesulfonic acid (HEPES, Sigma Chemical Co., St. Louis, MO)	1	1	n 2 hydroxyethylpiperazine n 2 ethanesulfonic acid hepes sigma chemical co st louis mo			label not found in pinned MIM index and no usable local identity
RESIDUAL	N-Z Amine, type B (Sheffield)	1	1	n z amine type b			label not found in pinned MIM index and no usable local identity
RESIDUAL	NH VO	1	1	nh vo			label not found in pinned MIM index and no usable local identity
RESIDUAL	NH4-tartrate	1	1	nh4 tartrate			label not found in pinned MIM index and no usable local identity
RESIDUAL	NH4CI	1	1	nh4ci			label not found in pinned MIM index and no usable local identity
RESIDUAL	NTA (sodium nitrilotriacetate)	1	1	nta sodium nitrilotriacetate			label not found in pinned MIM index and no usable local identity
RESIDUAL	NZ amine	1	1	nz amine			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na EDTA.2H O	1	1	na edta 2h o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na EDTA.2H2O	1	1	na edta 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na HPO .12H O	1	1	na hpo 12h o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na HPO .7H O	1	1	na hpo 7h o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na VO	1	1	na vo			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na selenite	1	1	na selenite			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na-PO4 (pH 7.5)	1	1	na po4			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2-EDTA/FeCl3	1	1	na2 edta fecl3			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2B4O7 x 10 H2O (25 mg/ml)	1	1	na2b4o7 x 10 h2o 25 mg ml			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MO4.2H2O	1	1	na2mo4 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MnO4·2H2O	1	1	na2mno4 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2Mo4O4	1	1	na2mo4o4			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MoO3	1	1	na2moo3			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MoO4 x2H2O (1 mg/ml)	1	1	na2moo4 x2h2o 1 mg ml			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MoO4·4H2O	1	1	na2moo4 4h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2MoO7・2H2O	1	1	na2moo7 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2NPO4	1	1	na2npo4			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S . 9H2O (2.5%)	1	1	na2s 9h2o 2 5			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S x 9 H2O 3.00 g	1	1	na2s x 9 h2o 3 00 g			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S2O3・5H2O (final conc.)	1	1	na2s2o3 5h2o final conc			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S2O4 (sodium dithionite)	1	1	na2s2o4 sodium dithionite			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S2O4 x 2 H2O	1	1	na2s2o4 x 2 h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S2O4・2H2O	1	1	na2s2o4 2h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2SeO4 . 6H2O	1	1	na2seo4 6h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2SeO4 × 5H2O	1	1	na2seo4 x 5h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2SiO3·9H2O (4.64 g/L)	1	1	na2sio3 9h2o 4 64 g l			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2Sx6H2O	1	1	na2sx6h2o			label not found in pinned MIM index and no usable local identity
RESIDUAL	Na2S・9H2O (10%, w/v)	1	1	na2s 9h2o 10 w v			label not found in pinned MIM index and no usable local identity
