identifier,ontology_id,preferred_term,mapping_status,ontology_label,ontology_source,mapping_quality,total_occurrences,media_count,synonyms
CHEBI:8984,CHEBI:8984,Sodium Dodecyl Sulfate,MAPPED,sodium dodecyl sulfate,CHEBI,EXACT_MATCH,0,0,SDS
cas:546-74-7,cas:546-74-7,Sodium ethyl sulfate,MAPPED,Sodium ethyl sulfate,CAS,FALLBACK_REGISTRY,0,0,
CHEBI:78292,CHEBI:78292,Sodium ferric EDTA,MAPPED,sodium feredetate,CHEBI,CAS_RN_LOOKUP,27,27,"FeNa-EDTA|iron(3+) sodium 2,2',2'',2'''-(ethane-1,2-diyldinitrilo)tetraacetate|sodium {2,2',2'',2'''-[ethane-1,2-diyldi(nitrilo-kappaN)]tetraacetato-kappaO(4-)}ferrate(1-)|FeNa.EDTA"
CHEBI:114954,CHEBI:114954,Sodium ferulate,MAPPED,sodium ferulate,CHEBI,EXACT_MATCH,3,3,sodium (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate
CHEBI:38699,CHEBI:38699,Sodium Fluoroacetate,MAPPED,sodium fluoroacetate,CHEBI,EXACT_MATCH,0,0,
CHEBI:86431,CHEBI:86431,Sodium Fluorophosphate,MAPPED,sodium fluorophosphate,CHEBI,EXACT_MATCH,0,0,Sodium monofluorophosphate|disodium phosphorofluoridate
CHEBI:84997,CHEBI:84997,Sodium gluconate,MAPPED,sodium gluconate,CHEBI,EXACT_MATCH,20,20,"D-Gluconic acid, monosodium salt|Gluconic acid sodium salt|Monosodium D-gluconate|Monosodium gluconate|sodium (2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate|Na-gluconate|Na gluconate"
CHEBI:232425,CHEBI:232425,Sodium glutamate monohydrate,MAPPED,monosodium L-glutamate hydrate,CHEBI,EXACT_MATCH,16,16,sodium (2S)-2-azaniumylpentanedioate
CHEBI:32146,CHEBI:32146,Sodium hypochlorite,MAPPED,sodium hypochlorite,CHEBI,EXACT_MATCH,0,0,
cas:10039-56-2,CHEBI:234148,Sodium hypophosphite monohydrate,MAPPED,sodium hypophosphite,CHEBI,CLOSE_MATCH,0,0,
CHEBI:81708,CHEBI:81708,sodium iodate,MAPPED,Sodium iodate,CHEBI,EXACT_MATCH,0,0,
CHEBI:33167,CHEBI:33167,sodium iodide,MAPPED,sodium iodide,CHEBI,EXACT_MATCH,6,6,
CHEBI:234594,CHEBI:234594,Sodium iodoacetate,MAPPED,Sodium iodoacetate,CHEBI,EXACT_MATCH,0,0,
cas:1562-00-1,cas:1562-00-1,sodium isethionate,MAPPED,sodium isethionate,CAS,FALLBACK_REGISTRY,0,0,
CHEBI:232798,CHEBI:232798,Sodium L-lactate,REJECTED,sodium L-lactate,CHEBI,EXACT_MATCH,0,0,L-Sodium lactate
CHEBI:75228,CHEBI:75228,Sodium lactate,MAPPED,sodium lactate,CHEBI,EXACT_MATCH,283,283,"1 M Sodium lactate|2-Hydroxypropanoic acid, monosodium salt|DL-Na-lactate|E325|Lactic acid sodium salt|Lactic acid, monosodium salt|Mediject L|Monosodium 2-hydroxypropanoate|Monosodium lactate|Na-(DL)-lactate|Na-DL-lactate|Sodium alpha-hydroxypropionate|sodium 2-hydroxypropanoate|Na-lactate|Sodium DL-lactate|Lactate (sodium salt)|1 % Sodium Lactate|D,L-lactic acid, sodium salt"
CHEBI:29678,CHEBI:29678,Sodium m-arsenite,MAPPED,sodium arsenite,CHEBI,CAS_RN_LOOKUP,0,0,catena-poly[(oxidoarsenate-mu-oxido)]sodium
CHEBI:91261,CHEBI:91261,Sodium malate,MAPPED,disodium (S)-malate,CHEBI,EXACT_MATCH,82,82,"(S)-disodium malate|DL-Na-malate|Disodium L-malate|Na malate|Na-DL-malate|Na-L-malate|Na-malate|Na2-DL-malate|Sodium DL-malate|Sodium L-malate|Sodium Malate And|disodium (-)-malate|disodium (2S)-2-hydroxybutanedioate|disodium (S)-malate|l-Apfelsaure als natrium salz|l-Malic acid, sodium salt|DL-Sodium malate"
CHEBI:91263,CHEBI:91263,Sodium maleate,MAPPED,disodium maleate,CHEBI,EXACT_MATCH,3,3,"Maleic acid, disodium salt|disodium (2Z)-but-2-enedioate|disodium maleate"
mesh:C025349,mesh:C025349,Sodium Metasilicate,MAPPED,sodium metasilicate,MESH,EXACT_MATCH,1,1,Sodium metasilicate (silicate for diatom frustules)
mesh:C025349,mesh:C025349,Sodium metasilicate (silicate for diatom frustules),REJECTED,sodium metasilicate,MESH,LEXICAL_MATCH,0,0,
cas:2386-57-4,cas:2386-57-4,Sodium methanesulfonate,MAPPED,Sodium methanesulfonate,CAS,FALLBACK_REGISTRY,0,0,
kgmicrobe.ingredient:sodium_nitrate_~28070_m_stock~29,CHEBI:63005,Sodium nitrate (0.70 M stock),MAPPED,sodium nitrate,CHEBI,NARROW_MATCH,1,1,sodium nitrate|sodium trioxidonitrate(1-)
CHEBI:63005,CHEBI:63005,Sodium nitrate (nitrogen source),REJECTED,sodium nitrate,CHEBI,EXACT_MATCH,0,0,sodium trioxidonitrate(1-)
CHEBI:132100,CHEBI:132100,Sodium octanoate,MAPPED,sodium octanoate,CHEBI,EXACT_MATCH,5,5,"Caprylic acid sodium salt|Natrium octanoat|Octanoic acid, sodium salt|Sodium caprylate|Sodium n-octanoate"
CHEBI:81860,CHEBI:81860,Sodium oleate,MAPPED,Sodium oleate,CHEBI,EXACT_MATCH,3,3,
CHEBI:234557,CHEBI:234557,Sodium palmitate,MAPPED,sodium palmitate,CHEBI,EXACT_MATCH,4,4,sodium;hexadecanoate
CHEBI:132103,CHEBI:132103,Sodium perchlorate,MAPPED,sodium perchlorate,CHEBI,EXACT_MATCH,4,4,"NaClO4|Natriumperchlorat|Perchlorate de sodium|Perchloric acid, sodium salt"
cas:7791-07-3,CHEBI:132103,Sodium perchlorate monohydrate,MAPPED,sodium perchlorate,CHEBI,CLOSE_MATCH,1,1,
CHEBI:75226,CHEBI:75226,Sodium periodate,MAPPED,sodium periodate,CHEBI,EXACT_MATCH,0,0,
cas:7775-27-1,mesh:C024625,Sodium Persulfate,MAPPED,sodium persulfate,MESH,NARROW_MATCH,0,0,
kgmicrobe.ingredient:sodium_phosphate_buffer,NCIT:C29321,Sodium phosphate buffer,MAPPED,Phosphate Buffer,NCIT,CLOSE_MATCH,19,19,"Sodium phosphate buffer (10 mM; pH7.1)|Sodium phosphate buffer (25 mM; pH 3.4)|Sodium phosphate buffer (10 mM, pH 7.1)|Sodium phosphate buffer (25 mM, pH 3.4)"
CHEBI:37583,CHEBI:37583,Sodium phosphate dibasic,MAPPED,trisodium phosphate,CHEBI,EXACT_MATCH,33,33,
cas:13517-23-2,CHEBI:36361,Sodium phosphite dibasic pentahydrate,MAPPED,phosphorous acid,CHEBI,CLOSE_MATCH,0,0,
kgmicrobe.ingredient:sodium_potassium_phosphate_buffer,NCIT:C29321,Sodium Potassium phosphate buffer,MAPPED,Phosphate Buffer,NCIT,CLOSE_MATCH,6,6,
CHEBI:71240,CHEBI:71240,Sodium pyrophosphate,MAPPED,sodium diphosphate,CHEBI,EXACT_MATCH,3,3,"Diphosphoric acid, tetrasodium salt|Natrium pyrophosphat|Pyrophosphoric acid tetrasodium salt|TSPP|Tetrasodium pyrophosphate|sodium diphosphate"
cas:7758-16-9,NCIT:C77500,Sodium pyrophosphate dibasic,MAPPED,Sodium Pyrophosphate,NCIT,NARROW_MATCH,0,0,
CHEBI:9180,CHEBI:9180,Sodium salicylate,MAPPED,Sodium salicylate,CHEBI,EXACT_MATCH,0,0,
CHEBI:63675,CHEBI:63675,Sodium succinate,MAPPED,sodium succinate (anhydrous),CHEBI,SYNONYM_MATCH,195,195,Disodium succinate|Succinic acid disodium salt|disodium butanedioate|disodium succinate (anh.)
CHEBI:63017,CHEBI:63017,Sodium tartrate,MAPPED,sodium L-tartrate,CHEBI,EXACT_MATCH,25,25,"(R-(R*,R*))-2,3-dihydroxybutanedioic acid, disodium salt|Bisodium tartrate|Disodium L-(+)-tartrate|Disodium salt of L-(+)-tartaric acid|Sodium L-(+)-tartrate|Tartaric acid, disodium salt|disodium (2R,3R)-2,3-dihydroxybutanedioate|disodium (R-(R*,R*))-2,3-dihydroxybutanedioate|disodium tartrate|sodium L-tartrate|Na-tartrate"
cas:10489-48-2,CHEBI:46612,Sodium thiophosphate tribasic hydrate,MAPPED,phosphorothioic acid,CHEBI,CLOSE_MATCH,0,0,
CHEBI:32150,CHEBI:32150,Sodium Thiosulfate Pentahydrate,REJECTED,sodium thiosulfate pentahydrate,CHEBI,EXACT_MATCH,0,0,"Sodium Thiosulfate Pentahydrate (agar media only,sterile)(Baker 3946)|sodium sulfurothioate--water (1/5)"
CHEBI:114249,CHEBI:114249,Sodium phosphate monobasic monohydrate,MAPPED,sodium dihydrogenphosphate monohydrate,CHEBI,CAS_RN_LOOKUP,46,46,Monosodium phosphate monohydrate|Sodium dihydrogen phosphate monohydrate|Sodium phosphate monohydrate|sodium dihydrogenphosphate monohydrate|sodium dihydrogen phosphate--water (1/1)
CHEBI:63686,CHEBI:63686,Sodium succinate dibasic hexahydrate,MAPPED,sodium succinate hexahydrate,CHEBI,CAS_RN_LOOKUP,20,20,Succinic acid disodium salt hexahydrate|disodium butanedioate hexahydrate|disodium butanedioate.6H2O|disodium succinate hexahydrate|disodium succinate.6H2O|sodium succinate hexahydrate|sodium succinate.6H2O|disodium butanedioate--water(1/6)
ENVO:00001998,ENVO:00001998,Soil,MAPPED,soil,ENVO,EXACT_MATCH,46,46,
MICRO:0000457,MICRO:0000457,Soil extract,MAPPED,soil extract,MICRO,EXACT_MATCH,17,17,Soil extract (see below)|Soil extract (SE1)
CHEBI:26718,CHEBI:26718,Solanesol,MAPPED,solanesol,CHEBI,EXACT_MATCH,0,0,"(2E,6E,10E,14E,18E,22E,26E,30E)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaen-1-ol"
CHEBI:30911,CHEBI:30911,Sorbitol,MAPPED,glucitol,CHEBI,EXACT_MATCH,22,22,"glucitol|gulitol|rel-(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol"
CHEBI:61117,CHEBI:61117,Sorgoleone,MAPPED,sorgoleone,CHEBI,EXACT_MATCH,0,0,"2-hydroxy-5-methoxy-3-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]cyclohexa-2,5-diene-1,4-dione"
FOODON:03302142,FOODON:03302142,Soy flour,MAPPED,soybean flour,FOODON,EXACT_MATCH,2,2,
FOODON:03315720,FOODON:03315720,Soy peptone,MAPPED,"vegetable protein, hydrolyzed",FOODON,CLOSE_MATCH,1089,833,Soybean peptone|Peptone from soymeal|Phytone peptone|Phytone peptone (BD-BBL)|Soytone (BD-Difco) or Phytone peptone (BD-BBL)|Soytone|Bacto Soytone|Peptic digest of soybean meal
FOODON:03315720,FOODON:03315720,Soya peptone,MAPPED,"vegetable protein, hydrolyzed",FOODON,CLOSE_MATCH,1089,833,
kgmicrobe.ingredient:soyton,kgmicrobe.ingredient:soyton,Soyton,MAPPED,Soyton,kgmicrobe.ingredient,PLACEHOLDER,0,0,
cas:520-43-4,cas:520-43-4,Sparassol,MAPPED,Sparassol,CAS,FALLBACK_REGISTRY,0,0,
CHEBI:9217,CHEBI:9217,Spectinomycin dihydrochloride pentahydrate,MAPPED,spectinomycin hydrochloride hydrate,CHEBI,CAS_RN_LOOKUP,0,0,"(2R,4aR,5aR,6S,7S,8R,9S,9aR,10aS)-4a,7,9-trihydroxy-2-methyl-6,8-bis(methylamino)decahydro-4H-pyrano[2,3-b][1,4]benzodioxin-4-one dihydrochloride pentahydrate|(2R,4aR,5aR,6S,7S,8R,9S,9aR,10aS)-4a,7,9-trihydroxy-2-methyl-6,8-bis(methylamino)decahydro-4H-pyrano[2,3-b][1,4]benzodioxin-4-one dihydrochloride--water (1/5)|(2R,4aR,5aR,6S,7S,8R,9S,9aR,10aS)-4a,7,9-trihydroxy-N,N',2-trimethyl-4-oxodecahydro-2H-pyrano[2,3-b][1,4]benzodioxine-6,8-diaminium dichloride--water (1/5)"
CHEBI:233088,CHEBI:233088,Spermidine trihydrochloride,MAPPED,spermidine trihydrochloride,CHEBI,EXACT_MATCH,0,0,"N'-(3-aminopropyl)butane-1,4-diamine;trihydrochloride"
CHEBI:81486,CHEBI:81486,Sphondin,MAPPED,Sphondin,CHEBI,EXACT_MATCH,0,0,
cas:8025-81-8,NCIT:C839,Spiramycin,MAPPED,Spiramycin,NCIT,NARROW_MATCH,0,0,
mesh:C003339,mesh:C003339,Sporangiomycin,MAPPED,sporangiomycin,MESH,EXACT_MATCH,0,0,
CHEBI:36383,CHEBI:36383,SrCl2,MAPPED,strontium dichloride,CHEBI,EXACT_MATCH,244,244,SrCl|SrCl 2|Strontium Chloride|strontium dichloride
CHEBI:36385,CHEBI:36385,SrCl2 x 6 H2O,MAPPED,strontium dichloride hexahydrate,CHEBI,EXACT_MATCH,230,230,SrCl2 . 6H2O|SrCl2 x 6 H2O (0.1% w/v)|SrCl2.6H2O|SrCl2·6H2O|SrCl2・6H2O|Strontium chloride hexahydrate|strontium dichloride hexahydrate|strontium dichloride--water (1/6)
CHEBI:17164,CHEBI:17164,Stachyose - 70%,MAPPED,stachyose,CHEBI,EXACT_MATCH,0,0,beta-D-fructofuranosyl alpha-D-galactopyranosyl-(1->6)-alpha-D-galactopyranosyl-(1->6)-alpha-D-glucopyranoside
cas:54261-98-2,CHEBI:17164,Stachyose hydrate,MAPPED,stachyose,CHEBI,CLOSE_MATCH,0,0,
CHEBI:41958,CHEBI:41958,Stallimycin,MAPPED,DISTAMYCIN A,CHEBI,EXACT_MATCH,0,0,
NCIT:C1295,NCIT:C1295,Staphylomycin M1,MAPPED,Streptogramin A,NCIT,EXACT_MATCH,0,0,
CHEBI:28017,CHEBI:28017,Starch,MAPPED,starch,CHEBI,EXACT_MATCH,741,741,"Soluble starch|Amidon (starch)|Corn Starch|Rice starch|Staerke|amidon|amylum|degradation: starch|Starch soluble|Starch (soluble)|Starch, soluble|Soluble starch (BD-Difco)|Soluble starch (Sigma)"
CHEBI:28842,CHEBI:28842,Stearic acid,MAPPED,octadecanoic acid,CHEBI,EXACT_MATCH,6,6,18:0|CH3-[CH2]16-COOH|Octadecanoic acid|Octadecansaeure|Oktadekansaeure|Stearinsaeure|acide octadecanoique|acide stearique|n-octadecanoic acid|octadecoic acid
NCIT:C152426,NCIT:C152426,Steffimycin,MAPPED,Steffimycin,NCIT,EXACT_MATCH,0,0,
CHEBI:32158,CHEBI:32158,Streptomycin sulfate salt,MAPPED,streptomycin sulfate,CHEBI,CAS_RN_LOOKUP,3,3,
CHEBI:9287,CHEBI:9287,Streptonigrin,MAPPED,streptonigrin,CHEBI,EXACT_MATCH,0,0,"5-amino-6-(7-amino-6-methoxy-5,8-dioxo-5,8-dihydroquinolin-2-yl)-4-(2-hydroxy-3,4-dimethoxyphenyl)-3-methylpyridine-2-carboxylic acid"
CHEBI:233239,CHEBI:233239,Strychnine Sulfate,MAPPED,strychnine sulfate,CHEBI,EXACT_MATCH,0,0,"(4aR,5aS,8aR,13aS,15aS,15bR)-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one;sulfuric acid"
CHEBI:9300,CHEBI:9300,Suberic acid,MAPPED,suberic acid,CHEBI,EXACT_MATCH,0,0,octanedioic acid
NCIT:C120264,NCIT:C120264,Substrate,MAPPED,Substrate,NCIT,EXACT_MATCH,5,5,
CHEBI:26806,CHEBI:26806,Succinate,MAPPED,succinate,CHEBI,EXACT_MATCH,20,20,Na Succinate|Na-succinate|succinate anion|succinates|succinic acid anion
CHEBI:15741,CHEBI:15741,Succinic acid,MAPPED,succinic acid,CHEBI,EXACT_MATCH,36,36,"1,2-ethanedicarboxylic acid|Bernsteinsaeure|Butandisaeure|Butanedionic acid|Dihydrofumaric acid|E363|Ethylenesuccinic acid|HOOC-CH2-CH2-COOH|acide butanedioique|acide succinique|acidum succinicum|amber acid|asuccin|butanedioic acid|spirit of amber"
cas:36064-19-4,cas:36064-19-4,Sucrose-6-monophosphate dipotassium salt,MAPPED,Sucrose-6-monophosphate dipotassium salt,CAS,FALLBACK_REGISTRY,0,0,
CHEBI:17992,CHEBI:17992,Sucrose,MAPPED,sucrose,CHEBI,EXACT_MATCH,233,233,1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside|Cane sugar|D-saccharose (sucrose)|Saccharose|Sacharose|White sugar|beta-D-Fruf-(2<->1)-alpha-D-Glcp|beta-D-fructofuranosyl alpha-D-glucopyranoside|d-salicin|sacarosa|table sugar|D-Sucrose
NCIT:C71939,NCIT:C71939,Sugar,MAPPED,Sugar,NCIT,EXACT_MATCH,2,2,
FOODON:00003412,FOODON:00003412,Sugar beet molasses,MAPPED,sugar beet,FOODON,LEXICAL_MATCH,3,3,
cas:1981-58-4,CHEBI:102265,Sulfamethazine sodium salt,MAPPED,sulfamethazine,CHEBI,NARROW_MATCH,0,0,
CHEBI:9331,CHEBI:9331,Sulfamethizole,MAPPED,sulfamethizole,CHEBI,EXACT_MATCH,0,0,"4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide"
CHEBI:9332,CHEBI:9332,Sulfamethoxazole,MAPPED,sulfamethoxazole,CHEBI,EXACT_MATCH,0,0,"4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide"
CHEBI:32164,CHEBI:32164,Sulfamonomethoxine,MAPPED,Sulfamonomethoxine,CHEBI,EXACT_MATCH,0,0,
CHEBI:45373,CHEBI:45373,Sulfanilamide,MAPPED,sulfanilamide,CHEBI,EXACT_MATCH,0,0,4-aminobenzenesulfonamide
cas:59-40-5,CHEBI:94719,Sulfaquinoxaline,MAPPED,4-amino-N-(2-quinoxalinyl)benzenesulfonamide,CHEBI,SYNONYM_MATCH,0,0,
cas:967-80-6,CHEBI:26714,Sulfaquinoxaline sodium salt,MAPPED,sodium salt,CHEBI,NARROW_MATCH,0,0,
CHEBI:9334,CHEBI:9334,Sulfasalazine,MAPPED,sulfasalazine,CHEBI,EXACT_MATCH,0,0,2-hydroxy-5-{[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl}benzoic acid
CHEBI:50519,CHEBI:50519,Sulfoacetic acid,MAPPED,sulfoacetic acid,CHEBI,EXACT_MATCH,0,0,
CHEBI:26833,CHEBI:26833,Sulfur,MAPPED,sulfur atom,CHEBI,EXACT_MATCH,366,366,16S|Schwefel|azufre|soufre|sulfur atom|theion|sulfur
CHEBI:26835,CHEBI:26835,Sulfur compounds,MAPPED,sulfur molecular entity,CHEBI,SYNONYM_MATCH,0,0,
kgmicrobe.compound:sulfur_powder,CHEBI:33403,Sulfur (powder),MAPPED,elemental sulfur,CHEBI,NARROW_MATCH,104,104,Sulfur powder|Elemental sulphur
CHEBI:17909,CHEBI:17909,Sulphur,MAPPED,polysulfur,CHEBI,EXACT_MATCH,7,7,"Sulfur, precipitated|polysulfur|sulfur, homopolymer|Sulfur"
cas:8001-21-6,NCIT:C1241,Sunflower oil,MAPPED,Sunflower Oil,NCIT,NARROW_MATCH,0,0,
kgmicrobe.ingredient:supplemented_seawater,ENVO:00002149,Supplemented Seawater,MAPPED,sea water,ENVO,CLOSE_MATCH,2,2,
CHEBI:35195,CHEBI:35195,Surfactant,MAPPED,surfactant,CHEBI,EXACT_MATCH,3,3,
cas:168828-58-8,NCIT:C152482,Sutezolid,MAPPED,Sutezolid,NCIT,NARROW_MATCH,0,0,
cas:16589-24-5,cas:16589-24-5,Synephrine Tartrate,MAPPED,Synephrine Tartrate,CAS,FALLBACK_REGISTRY,0,0,
mesh:C003372,mesh:C003372,Synergistin A,MAPPED,synergistin A,MESH,EXACT_MATCH,0,0,
CHEBI:67380,CHEBI:67380,syringaldehyde,MAPPED,syringaldehyde,CHEBI,EXACT_MATCH,0,0,"4-hydroxy-3,5-dimethoxybenzaldehyde"
CHEBI:68329,CHEBI:68329,Syringic Acid,MAPPED,syringic acid,CHEBI,EXACT_MATCH,6,6,"4-hydroxy-3,5-dimethoxybenzoic acid"
cas:91000-53-2,CHEBI:191055,TAPS sodium salt,MAPPED,N-[tris(hydroxymethyl)methyl]-3-aminopropanesulfonic acid,CHEBI,NARROW_MATCH,8,8,TAPS
CHEBI:9400,CHEBI:9400,Tangeritin,MAPPED,tangeretin,CHEBI,CAS_RN_LOOKUP,0,0,"5,6,7,8-tetramethoxy-2-(4-methoxyphenyl)-4H-chromen-4-one"
CHEBI:75211,CHEBI:75211,tannic acid,MAPPED,tannic acid,CHEBI,EXACT_MATCH,0,0,"1,2,3,4,6-pentakis-O-{3,4-dihydroxy-5-[(3,4,5-trihydroxybenzoyl)oxy]benzoyl}-D-glucopyranose"
cas:39300-88-4,FOODON:03413299,Tara gum,MAPPED,tara gum,FOODON,NARROW_MATCH,0,0,
CHEBI:15891,CHEBI:15891,Taurine,MAPPED,taurine,CHEBI,EXACT_MATCH,12,12,2-Aminoethanesulfonic acid|2-aminoethyl sulfonate|Aminoethylsulfonic acid|beta-aminoethylsulfonic acid
CHEBI:181226,CHEBI:181226,Taurocholic acid sodium salt hydrate,MAPPED,Taurocholic acid sodium salt hydrate,CHEBI,EXACT_MATCH,0,0,"sodium;2-[[(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]ethanesulonate;hydrate"
cas:2451-01-6,CHEBI:134806,Terpene hydrate,MAPPED,terpin,CHEBI,CLOSE_MATCH,0,0,
kgmicrobe.compound:tertiomycin_a,kgmicrobe.compound:tertiomycin_a,Tertiomycin A,MAPPED,Tertiomycin A,kgmicrobe.compound,PLACEHOLDER,0,0,
kgmicrobe.compound:tertiomycin_b,kgmicrobe.compound:tertiomycin_b,Tertiomycin B,MAPPED,Tertiomycin B,kgmicrobe.compound,PLACEHOLDER,0,0,
CHEBI:39035,CHEBI:39035,TES,MAPPED,TES,CHEBI,EXACT_MATCH,20,20,TES buffer|TES buffer(Sigma T 1375)|TES (Dry Buffer)
CHEBI:17300,CHEBI:17300,Tetrachloroethene,MAPPED,tetrachloroethene,CHEBI,EXACT_MATCH,11,11,"1,1,2,2-tetrachloroethylene|PCE|PERC|PERK|Perchloroethylene|Tetrachloraethen|ethylene tetrachloride|tetrachlorethylene|tetrachloroethylene"
CHEBI:27902,CHEBI:27902,Tetracycline,MAPPED,tetracycline,CHEBI,EXACT_MATCH,3,3,"(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide|Achromycin"
CHEBI:35006,CHEBI:35006,Tetracycline hydrochloride,MAPPED,Tetracycline hydrochloride,CHEBI,EXACT_MATCH,0,0,
cas:55566-30-8,cas:55566-30-8,Tetrakis(hydroxymethyl)phosphonium sulfate,MAPPED,Tetrakis(hydroxymethyl)phosphonium sulfate,CAS,FALLBACK_REGISTRY,0,0,THPS
CHEBI:46020,CHEBI:46020,Tetramethyl ammonium,MAPPED,tetramethylammonium,CHEBI,EXACT_MATCH,4,4,"N,N,N-trimethylmethanaminium|TETRAMETHYLAMMONIUM ION|tetramethylammonium|tetramethylazanium"
kgmicrobe.compound:tetramethyl_ammonium_chloride,CHEBI:46020,Tetramethyl ammonium chloride,MAPPED,tetramethylammonium,CHEBI,CLOSE_MATCH,3,3,"N,N,N-trimethylmethanaminium"
CHEBI:49,CHEBI:49,Tetrandrine,MAPPED,(+)-Tetrandrine,CHEBI,CAS_RN_LOOKUP,0,0,
CHEBI:75193,CHEBI:75193,Tetrazolium violet,MAPPED,tetrazolium violet,CHEBI,EXACT_MATCH,0,0,"3-(1-naphthyl)-2,5-diphenyl-2H-tetrazol-3-ium chloride"
CHEBI:75192,CHEBI:75192,Thallium(I) acetate,MAPPED,thallium(I) acetate,CHEBI,EXACT_MATCH,0,0,thallium(1+) acetate
CHEBI:136609,CHEBI:136609,Theaflavin,MAPPED,theaflavin,CHEBI,EXACT_MATCH,0,0,"3,4,5-trihydroxy-1,8-bis[(2R,3R)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-2-yl]-6H-benzocyclohepten-6-one"
cas:30462-35-2,CHEBI:185495,Theaflavin Digallate,MAPPED,"2-{1-[5,7-dihydroxy-3-(3,4,5-trihydroxybenzoyloxy)-3,4-dihydro-2H-1-benzopyran-2-yl]-3,4,6-trihydroxy-5-oxo-5H-benzo[7]annulen-8-yl}-5,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-3-yl 3,4,5-trihydroxybenzoate",CHEBI,NARROW_MATCH,0,0,"[2-[1-[5,7-dihydroxy-3-(3,4,5-trihydroxybenzoyl)oxy-3,4-dihydro-2H-chromen-2-yl]-3,4,5-trihydroxy-6-oxobenzo[7]annulen-8-yl]-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate"
CHEBI:28946,CHEBI:28946,Theobromine,MAPPED,theobromine,CHEBI,EXACT_MATCH,0,0,"3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione"
CHEBI:28177,CHEBI:28177,Theophylline,MAPPED,theophylline,CHEBI,EXACT_MATCH,0,0,"1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione"
CHEBI:45931,CHEBI:45931,Thiamin pyrophosphate,MAPPED,thiamine(1+) diphosphate(1-),CHEBI,SYNONYM_MATCH,2,2,"2-{3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl}ethyl dihydrogen diphosphate"
CHEBI:132751,CHEBI:132751,Thiamine-HCl x 2 H2O,MAPPED,thiamine hydrochloride dihydrate,CHEBI,EXACT_MATCH,441,441,"Thiamine-HCl·2H2O|thiamine chloride hydrochloride dihydrate|thiamine dichloride dihydrate|thiamine hydrochloride dihydrate|thiamine(2+) dichloride dihydrate|3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium chloride hydrochloride--water (1/2)|3-[(4-azaniumyl-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium chloride--water (1/2)|Thiamine・HCl・2H2O|Thiamine·HCl·2H2O"
CHEBI:18385,CHEBI:18385,Thiamine,MAPPED,thiamine(1+),CHEBI,SYNONYM_MATCH,159,159,"thiamines|thiamins|vitamin B1 vitamer|vitamin B1 vitamers|vitamins B1|Thiamin|3-(4-AMINO-2-METHYL-PYRIMIDIN-5-YLMETHYL)-5-(2-HYDROXY-ETHYL)-4-METHYL-THIAZOL-3-IUM|3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-5-(2-hydroxyethyl)-4-methyl-1,3-thiazol-3-ium|Aneurin|Antiberiberi factor|Thiamine (B1)|thiamine cation|thiamine ion|thiamine(1+) ion|thiaminium"
