identifier,ontology_id,preferred_term,mapping_status,ontology_label,ontology_source,mapping_quality,total_occurrences,media_count
CHEBI:48843,CHEBI:48843,Na2SeO3,MAPPED,disodium selenite,CHEBI,EXACT_MATCH,109,50
CHEBI:48843,CHEBI:48843,Na2SeO3·5H2O,MAPPED,disodium selenite,CHEBI,EXACT_MATCH,45,45
CHEBI:131361,CHEBI:131361,Na2SeO3 x 5 H2O,MAPPED,disodium selenite pentahydrate,CHEBI,EXACT_MATCH,1413,174
CHEBI:77775,CHEBI:77775,Na2SeO4,MAPPED,sodium selenate,CHEBI,EXACT_MATCH,211,50
CHEBI:132108,CHEBI:132108,Na2SiO3 x 9 H2O,MAPPED,sodium silicate nonahydrate,CHEBI,EXACT_MATCH,28,28
CHEBI:86477,CHEBI:86477,Na2SO3,MAPPED,sodium sulfite,CHEBI,EXACT_MATCH,16,16
CHEBI:86477,CHEBI:86477,Na2SO3 x 5 H2O,MAPPED,sodium sulfite,CHEBI,EXACT_MATCH,1,1
CHEBI:32149,CHEBI:32149,Na2SO4,MAPPED,sodium sulfate,CHEBI,EXACT_MATCH,936,85
CHEBI:32586,CHEBI:32586,Na2SO4 x 10 H2O,MAPPED,sodium sulfate decahydrate,CHEBI,EXACT_MATCH,4,4
CHEBI:63940,CHEBI:63940,Na2WO4,MAPPED,sodium tungstate,CHEBI,EXACT_MATCH,108,50
CHEBI:63939,CHEBI:63939,Na2WO4 x 2 H2O,MAPPED,sodium tungstate dihydrate,CHEBI,EXACT_MATCH,1398,167
CHEBI:32142,CHEBI:32142,Na3-citrate x 2 H2O,MAPPED,sodium citrate dihydrate,CHEBI,EXACT_MATCH,14,14
CHEBI:63125,CHEBI:63125,Na3-EDTA,MAPPED,EDTA trisodium salt,CHEBI,EXACT_MATCH,25,25
CHEBI:35607,CHEBI:35607,Na3VO4,MAPPED,trisodium vanadate,CHEBI,EXACT_MATCH,1,1
CHEBI:64220,CHEBI:64220,Na glutamate,MAPPED,monosodium glutamate,CHEBI,EXACT_MATCH,124,123
CHEBI:63004,CHEBI:63004,NaBr,MAPPED,sodium bromide,CHEBI,EXACT_MATCH,233,50
CHEBI:26710,CHEBI:26710,NaCl,MAPPED,sodium chloride,CHEBI,EXACT_MATCH,6316,135
CHEBI:65242,CHEBI:65242,NaClO3,MAPPED,sodium chlorate,CHEBI,EXACT_MATCH,11,11
CHEBI:28741,CHEBI:28741,NaF,MAPPED,sodium fluoride,CHEBI,EXACT_MATCH,260,50
CHEBI:51919,CHEBI:51919,Nafcillin sodium salt monohydrate,MAPPED,nafcillin sodium monohydrate,CHEBI,EXACT_MATCH,0,0
CHEBI:37585,CHEBI:37585,NaH2PO4,MAPPED,sodium dihydrogenphosphate,CHEBI,EXACT_MATCH,76,71
CHEBI:37585,CHEBI:37585,NaH2PO4 x 2 H2O,MAPPED,sodium dihydrogenphosphate,CHEBI,EXACT_MATCH,30,30
CHEBI:32139,CHEBI:32139,NaHCO3,MAPPED,sodium hydrogencarbonate,CHEBI,EXACT_MATCH,2213,109
CHEBI:26709,CHEBI:26709,NaHSO3,MAPPED,sodium hydrogensulfite,CHEBI,EXACT_MATCH,3,3
cas:3374-05-8,CHEBI:100147,Nalidixic acid sodium salt,MAPPED,nalidixic acid,CHEBI,NARROW_MATCH,0,0
NCIT:C54713,NCIT:C54713,NaNO,MAPPED,Nano,NCIT,EXACT_MATCH,24,24
CHEBI:78870,CHEBI:78870,NaNO2,MAPPED,sodium nitrite,CHEBI,EXACT_MATCH,23,23
CHEBI:63005,CHEBI:63005,NaNO3,MAPPED,sodium nitrate,CHEBI,EXACT_MATCH,419,75
CHEBI:32145,CHEBI:32145,NaOH,MAPPED,sodium hydroxide,CHEBI,EXACT_MATCH,1184,51
CHEBI:16482,CHEBI:16482,Naphthalene,MAPPED,naphthalene,CHEBI,EXACT_MATCH,3,3
CHEBI:36336,CHEBI:36336,Naphthalene sulfonic acid,MAPPED,naphthalenesulfonic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:50202,CHEBI:50202,Naringenin,MAPPED,naringenin,CHEBI,EXACT_MATCH,0,0
CHEBI:28819,CHEBI:28819,Naringin,MAPPED,naringin,CHEBI,EXACT_MATCH,0,0
kgmicrobe.ingredient:natural_sea_water,ENVO:00002149,Natural sea water,MAPPED,sea water,ENVO,CLOSE_MATCH,0,0
CHEBI:75221,CHEBI:75221,NaVO3,MAPPED,sodium metavanadate,CHEBI,EXACT_MATCH,5,5
CHEBI:132095,CHEBI:132095,NaVO3 x H2O,MAPPED,sodium metavanadate hydrate,CHEBI,EXACT_MATCH,16,16
CHEBI:7507,CHEBI:7507,Neomycin,MAPPED,neomycin,CHEBI,EXACT_MATCH,0,0
CHEBI:31635,CHEBI:31635,Neomycin trisulfate salt hydrate,MAPPED,neomycin sulfate,CHEBI,EXACT_MATCH,0,0
CHEBI:29452,CHEBI:29452,Nerol,MAPPED,nerol,CHEBI,EXACT_MATCH,0,0
CHEBI:7524,CHEBI:7524,Nerolidol,MAPPED,nerolidol,CHEBI,EXACT_MATCH,0,0
CHEBI:91241,CHEBI:91241,NH4-oxalate,MAPPED,ammonium oxalate,CHEBI,EXACT_MATCH,2,2
CHEBI:63076,CHEBI:63076,(NH4)2 citrate,MAPPED,diammonium citrate,CHEBI,EXACT_MATCH,53,53
CHEBI:63051,CHEBI:63051,(NH4)2HPO4,MAPPED,diammonium hydrogen phosphate,CHEBI,EXACT_MATCH,27,27
CHEBI:86149,CHEBI:86149,(NH4)2Ni(SO4)2,MAPPED,ammonium nickel sulfate hexahydrate,CHEBI,EXACT_MATCH,12,12
CHEBI:86149,CHEBI:86149,(NH4)2Ni(SO4)2 x 6 H2O,MAPPED,ammonium nickel sulfate hexahydrate,CHEBI,EXACT_MATCH,94,64
CHEBI:62946,CHEBI:62946,(NH4)2SO4,MAPPED,ammonium sulfate,CHEBI,EXACT_MATCH,1383,115
CHEBI:63037,CHEBI:63037,(NH4)3 citrate,MAPPED,triammonium citrate,CHEBI,EXACT_MATCH,44,44
CHEBI:31206,CHEBI:31206,NH4Cl,MAPPED,ammonium chloride,CHEBI,EXACT_MATCH,3240,111
CHEBI:62982,CHEBI:62982,NH4H2PO4,MAPPED,ammonium dihydrogen phosphate,CHEBI,EXACT_MATCH,13,13
CHEBI:184335,CHEBI:184335,NH4HCO3,MAPPED,Ammonium bicarbonate,CHEBI,EXACT_MATCH,21,21
CHEBI:63038,CHEBI:63038,(NH4)NO3,MAPPED,ammonium nitrate,CHEBI,EXACT_MATCH,257,120
CHEBI:53542,CHEBI:53542,Nickel (II) chloride hexahydrate,MAPPED,nickel chloride hexahydrate,CHEBI,CAS_RN_LOOKUP,122,122
CHEBI:53437,CHEBI:53437,Nickel (II) sulfate hexahydrate,MAPPED,nickel sulfate hexahydrate,CHEBI,CAS_RN_LOOKUP,12,12
CHEBI:34887,CHEBI:34887,NiCl2,MAPPED,nickel dichloride,CHEBI,EXACT_MATCH,9,9
CHEBI:34887,CHEBI:34887,NiCl2 x 2 H2O,MAPPED,nickel dichloride,CHEBI,EXACT_MATCH,13,13
CHEBI:34887,CHEBI:34887,NiCl2 x 5 H2O,MAPPED,nickel dichloride,CHEBI,EXACT_MATCH,1,1
CHEBI:34887,CHEBI:34887,NiCl2 x 6 H2O,MAPPED,nickel dichloride,CHEBI,EXACT_MATCH,2832,101
CHEBI:17154,CHEBI:17154,Nicotinamide,MAPPED,nicotinamide,CHEBI,EXACT_MATCH,119,62
CHEBI:89640,CHEBI:89640,Nicotinamide N-oxide,MAPPED,Nicotinamide N-oxide,CHEBI,EXACT_MATCH,0,0
CHEBI:15940,CHEBI:15940,Nicotinic acid,MAPPED,nicotinic acid,CHEBI,EXACT_MATCH,1998,71
cas:28643-80-3,CHEBI:201444,Nigericin sodium salt,MAPPED,Nigericin sodium,CHEBI,NARROW_MATCH,0,0
CHEBI:71629,CHEBI:71629,Nisin,MAPPED,nisin,CHEBI,EXACT_MATCH,0,0
CHEBI:53001,CHEBI:53001,NiSO4 x 6 H2O,MAPPED,nickel sulfate,CHEBI,EXACT_MATCH,25,25
CHEBI:53001,CHEBI:53001,NiSO4 x 7 H2O,MAPPED,nickel sulfate,CHEBI,EXACT_MATCH,6,6
CHEBI:25548,CHEBI:25548,Nitrilotriacetate,MAPPED,nitrilotriacetate(3-),CHEBI,EXACT_MATCH,10,10
CHEBI:44557,CHEBI:44557,Nitrilotriacetic acid,MAPPED,nitrilotriacetic acid,CHEBI,EXACT_MATCH,1154,102
cas:15467-20-6,CHEBI:44557,Nitrilotriacetic acid disodium salt,MAPPED,nitrilotriacetic acid,CHEBI,NARROW_MATCH,9,9
CHEBI:71415,CHEBI:71415,Nitrofurantoin,MAPPED,nitrofurantoin,CHEBI,EXACT_MATCH,0,0
CHEBI:44368,CHEBI:44368,Nitrofurazone,MAPPED,nitrofurazone,CHEBI,EXACT_MATCH,0,0
CHEBI:17997,CHEBI:17997,Nitrogen gas,MAPPED,dinitrogen,CHEBI,EXACT_MATCH,0,0
CHEBI:17045,CHEBI:17045,nitrous oxide,MAPPED,dinitrogen oxide,CHEBI,EXACT_MATCH,4,4
CHEBI:7602,CHEBI:7602,Nobiletin,MAPPED,nobiletin,CHEBI,EXACT_MATCH,0,0
CHEBI:219652,CHEBI:219652,nocamycin,MAPPED,Nocamycin,CHEBI,EXACT_MATCH,0,0
mesh:C005642,mesh:C005642,Noformicin,MAPPED,noformicin,MESH,EXACT_MATCH,0,0
CHEBI:29019,CHEBI:29019,Nonanoic acid,MAPPED,nonanoic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:73468,CHEBI:73468,Nordihydroguaretic Acid,MAPPED,masoprocol,CHEBI,EXACT_MATCH,0,0
CHEBI:100246,CHEBI:100246,Norfloxacin,MAPPED,norfloxacin,CHEBI,EXACT_MATCH,0,0
CHEBI:109895,CHEBI:109895,Norharman,MAPPED,beta-carboline,CHEBI,EXACT_MATCH,0,0
CHEBI:31924,CHEBI:31924,Novobiocin sodium salt,MAPPED,Novobiocin sodium,CHEBI,EXACT_MATCH,0,0
CHEBI:39054,CHEBI:39054,NTA,MAPPED,NTA,CHEBI,EXACT_MATCH,3,3
MICRO:0000082,MICRO:0000082,Nutrient broth No. 2,MAPPED,nutrient broth,MICRO,EXACT_MATCH,0,0
CHEBI:17553,CHEBI:17553,O-Phosphoryl-Ethanolamine,MAPPED,O-phosphoethanolamine,CHEBI,EXACT_MATCH,0,0
mesh:C000366,mesh:C000366,O Carbamyl D Serine,MAPPED,O-carbamylserine,MESH,EXACT_MATCH,0,0
FOODON:03301312,FOODON:03301312,Oat flour B-glucan,MAPPED,oat flour,FOODON,LEXICAL_MATCH,0,0
NCIT:C29298,NCIT:C29298,Oatmeal,MAPPED,Oatmeal Powder,NCIT,EXACT_MATCH,0,0
CHEBI:17590,CHEBI:17590,octane,MAPPED,octane,CHEBI,EXACT_MATCH,0,0
CHEBI:28837,CHEBI:28837,Octanoic acid,MAPPED,octanoic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:37868,CHEBI:37868,octanol,MAPPED,octanol,CHEBI,EXACT_MATCH,0,0
CHEBI:7731,CHEBI:7731,Ofloxacin,MAPPED,ofloxacin,CHEBI,EXACT_MATCH,0,0
CHEBI:16196,CHEBI:16196,Oleic acid,MAPPED,oleic acid,CHEBI,EXACT_MATCH,14,14
CHEBI:16742,CHEBI:16742,Orotic acid,MAPPED,orotic acid,CHEBI,CAS_RN_LOOKUP,4,4
CHEBI:52134,CHEBI:52134,Oxacillin sodium salt,MAPPED,oxacillin sodium,CHEBI,EXACT_MATCH,0,0
CHEBI:16995,CHEBI:16995,Oxalic Acid,MAPPED,oxalic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:30744,CHEBI:30744,Oxaloacetic acid,MAPPED,oxaloacetic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:29081,CHEBI:29081,Oxedrine,MAPPED,synephrine,CHEBI,EXACT_MATCH,0,0
CHEBI:132646,CHEBI:132646,Oxonitine,MAPPED,oxonitine,CHEBI,EXACT_MATCH,0,0
CHEBI:2672,CHEBI:2672,Oxymatrine,MAPPED,Ammothamnine,CHEBI,EXACT_MATCH,0,0
CHEBI:31953,CHEBI:31953,Oxytetracycline hydrochloride,MAPPED,Oxytetracycline hydrochloride,CHEBI,EXACT_MATCH,0,0
CHEBI:32374,CHEBI:32374,p-Coumaric acid,MAPPED,trans-4-coumaric acid,CHEBI,EXACT_MATCH,0,0
CHEBI:30753,CHEBI:30753,p-Aminobenzoic acid,MAPPED,4-aminobenzoic acid,CHEBI,EXACT_MATCH,1968,104
CHEBI:17879,CHEBI:17879,p-Hydroxybenzoate,MAPPED,4-hydroxybenzoate,CHEBI,EXACT_MATCH,2,2
cas:64309-00-8,cas:64309-00-8,p-lacto-N-neo-hexaose,MAPPED,p-lacto-N-neo-hexaose,CAS,FALLBACK_REGISTRY,0,0
cas:100037-69-2,cas:100037-69-2,PIPES sesquisodium salt,MAPPED,PIPES sesquisodium salt,CAS,FALLBACK_REGISTRY,67,67
CHEBI:45863,CHEBI:45863,Paclitaxel,MAPPED,paclitaxel,CHEBI,EXACT_MATCH,0,0
mesh:D010142,mesh:D010142,Pactamycin,MAPPED,Pactamycin,MESH,EXACT_MATCH,0,0
CHEBI:69581,CHEBI:69581,Paeonol,MAPPED,Paeonol,CHEBI,EXACT_MATCH,0,0
cas:343336-76-5,cas:343336-76-5,palatinose hydrate,MAPPED,palatinose hydrate,CAS,FALLBACK_REGISTRY,0,0
CHEBI:53434,CHEBI:53434,Palladium(II) chloride,MAPPED,palladium(II) chloride,CHEBI,EXACT_MATCH,0,0
CHEBI:16096,CHEBI:16096,Palmatine,MAPPED,palmatine,CHEBI,EXACT_MATCH,0,0
cas:10605-02-4,cas:10605-02-4,Palmatine chloride,MAPPED,Palmatine chloride,CAS,FALLBACK_REGISTRY,0,0
CHEBI:15756,CHEBI:15756,Palmitic acid,MAPPED,hexadecanoic acid,CHEBI,EXACT_MATCH,0,0
mesh:C024500,mesh:C024500,Pamamycin,MAPPED,pamamycin,MESH,EXACT_MATCH,0,0
CHEBI:16454,CHEBI:16454,Pantothenate,MAPPED,pantothenate,CHEBI,EXACT_MATCH,31,31
CHEBI:7916,CHEBI:7916,Pantothenic acid,MAPPED,pantothenic acid,CHEBI,EXACT_MATCH,109,53
CHEBI:27565,CHEBI:27565,para-aminosalicylic acid,MAPPED,4-aminosalicylic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:74661,CHEBI:74661,Parabanic Acid,MAPPED,parabanic acid,CHEBI,EXACT_MATCH,0,0
cas:7424-00-2,CHEBI:110187,Parachlorophenylalanine,MAPPED,2-amino-3-(4-chlorophenyl)propanoic acid,CHEBI,NARROW_MATCH,0,0
CHEBI:28786,CHEBI:28786,Paraquat dichloride,MAPPED,paraquat dichloride,CHEBI,EXACT_MATCH,0,0
CHEBI:7935,CHEBI:7935,Paromomycin sulfate salt,MAPPED,paromomycin sulfate,CHEBI,EXACT_MATCH,0,0
CHEBI:7939,CHEBI:7939,Parthenolide,MAPPED,parthenolide,CHEBI,EXACT_MATCH,0,0
kgmicrobe.ingredient:pasteurized_seawater,ENVO:00002149,Pasteurized Seawater,MAPPED,sea water,ENVO,CLOSE_MATCH,19,19
NCIT:C72056,NCIT:C72056,Pea,MAPPED,Pea,NCIT,EXACT_MATCH,2,2
CHEBI:17309,CHEBI:17309,Pectin,MAPPED,pectin,CHEBI,EXACT_MATCH,9,9
cas:133108-87-9,cas:133108-87-9,Pediocin,MAPPED,Pediocin,CAS,FALLBACK_REGISTRY,0,0
CHEBI:17334,CHEBI:17334,Penicillin,MAPPED,penicillin,CHEBI,EXACT_MATCH,4,4
CHEBI:51765,CHEBI:51765,Penicillin g,MAPPED,benzylpenicillin sodium,CHEBI,EXACT_MATCH,0,0
CHEBI:17642,CHEBI:17642,Pentachlorophenol,MAPPED,pentachlorophenol,CHEBI,EXACT_MATCH,0,0
cas:15091-98-2,FOODON:03530244,Pentasodium tripolyphosphate hexahydrate,MAPPED,sodium tripolyphosphate,FOODON,NARROW_MATCH,0,0
MICRO:0000178,MICRO:0000178,Peptone,MAPPED,peptone,MICRO,EXACT_MATCH,0,0
CHEBI:36999,CHEBI:36999,Perillic Acid (-),MAPPED,perillic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:15420,CHEBI:15420,Perillyl Alcohol,MAPPED,perillyl alcohol,CHEBI,EXACT_MATCH,0,0
CHEBI:25941,CHEBI:25941,peroxynitrite,MAPPED,peroxynitrite,CHEBI,EXACT_MATCH,0,0
cas:578-72-3,cas:578-72-3,Peucenin,MAPPED,Peucenin,CAS,FALLBACK_REGISTRY,0,0
CHEBI:62412,CHEBI:62412,Phenazine-1-carboxylic acid,MAPPED,phenazine-1-carboxylic acid,CHEBI,EXACT_MATCH,0,0
cas:10510-77-7,cas:10510-77-7,Phenazine ethosulfate,MAPPED,Phenazine ethosulfate,CAS,FALLBACK_REGISTRY,0,0
CHEBI:8055,CHEBI:8055,Phenazine methosulfate,MAPPED,5-methylphenazinium methyl sulfate,CHEBI,EXACT_MATCH,0,0
CHEBI:18397,CHEBI:18397,Phenethylamine Hydrochloride,MAPPED,2-phenylethylamine,CHEBI,EXACT_MATCH,0,0
CHEBI:15882,CHEBI:15882,Phenol,MAPPED,phenol,CHEBI,EXACT_MATCH,5,5
CHEBI:31991,CHEBI:31991,Phenol red,MAPPED,phenol red,CHEBI,EXACT_MATCH,96,53
CHEBI:8075,CHEBI:8075,Phenoxyacetic acid,MAPPED,phenoxyacetic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:30745,CHEBI:30745,Phenyl acetic acid,MAPPED,phenylacetic acid,CHEBI,EXACT_MATCH,4,4
CHEBI:28631,CHEBI:28631,Phenyl propionic acid,MAPPED,3-phenylpropionic acid,CHEBI,EXACT_MATCH,4,4
CHEBI:51402,CHEBI:51402,Phenylenediamine,MAPPED,phenylenediamine,CHEBI,EXACT_MATCH,0,0
CHEBI:75044,CHEBI:75044,Phleomycin,MAPPED,phleomycin,CHEBI,EXACT_MATCH,0,0
CHEBI:17276,CHEBI:17276,Phloretin,MAPPED,phloretin,CHEBI,EXACT_MATCH,0,0
CHEBI:8113,CHEBI:8113,Phloridzin,MAPPED,phlorizin,CHEBI,EXACT_MATCH,0,0
kgmicrobe.compound:phoslactomycin,kgmicrobe.compound:phoslactomycin,Phoslactomycin,MAPPED,Phoslactomycin,kgmicrobe.compound,PLACEHOLDER,0,0
NCIT:C29321,NCIT:C29321,Phosphate buffer,MAPPED,Phosphate Buffer,NCIT,EXACT_MATCH,0,0
kgmicrobe.ingredient:phosphate_buffer_stock_solution,NCIT:C29321,Phosphate Buffer Stock Solution,MAPPED,Phosphate Buffer,NCIT,CLOSE_MATCH,1,1
cas:26016-99-9,cas:26016-99-9,Phosphomycin disodium salt,MAPPED,Phosphomycin disodium salt,CAS,FALLBACK_REGISTRY,0,0
CHEBI:36361,CHEBI:36361,phosphorous acid,MAPPED,phosphorous acid,CHEBI,EXACT_MATCH,0,0
kgmicrobe.compound:phyllomycin,kgmicrobe.compound:phyllomycin,Phyllomycin,MAPPED,Phyllomycin,kgmicrobe.compound,PLACEHOLDER,0,0
CHEBI:38167,CHEBI:38167,Physcion,MAPPED,physcion,CHEBI,EXACT_MATCH,0,0
CHEBI:28747,CHEBI:28747,Picolinic acid,MAPPED,picolinic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:75251,CHEBI:75251,Picropodophyllin,MAPPED,picropodophyllotoxin,CHEBI,EXACT_MATCH,0,0
CHEBI:8206,CHEBI:8206,Picrotoxinin,MAPPED,picrotoxinin,CHEBI,EXACT_MATCH,0,0
kgmicrobe.compound:piericidin,kgmicrobe.compound:piericidin,Piericidin,MAPPED,Piericidin,kgmicrobe.compound,PLACEHOLDER,0,0
CHEBI:30531,CHEBI:30531,Pimelic acid,MAPPED,pimelic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:8213,CHEBI:8213,Pimpinellin,MAPPED,Pimpinellin,CHEBI,EXACT_MATCH,0,0
CHEBI:17187,CHEBI:17187,pinene,MAPPED,pinene,CHEBI,EXACT_MATCH,0,0
CHEBI:8233,CHEBI:8233,Piperacillin sodium salt,MAPPED,piperacillin sodium,CHEBI,EXACT_MATCH,0,0
cas:5285-18-7,mesh:C017637,Piperic acid,MAPPED,piperic acid,MESH,NARROW_MATCH,0,0
CHEBI:28821,CHEBI:28821,Piperine,MAPPED,piperine,CHEBI,EXACT_MATCH,0,0
CHEBI:39033,CHEBI:39033,PIPES,MAPPED,PIPES,CHEBI,EXACT_MATCH,69,50
CHEBI:8241,CHEBI:8241,Piplartine,MAPPED,Piplartine,CHEBI,EXACT_MATCH,0,0
ENVO:06105101,ENVO:06105101,Plastic,MAPPED,plastic,ENVO,EXACT_MATCH,0,0
cas:13454-96-1,cas:13454-96-1,platinum (IV) chloride,MAPPED,platinum (IV) chloride,CAS,FALLBACK_REGISTRY,0,0
mesh:C000633628,mesh:C000633628,Plicacetin,MAPPED,plicacetin,MESH,EXACT_MATCH,0,0
CHEBI:8273,CHEBI:8273,Plumbagin,MAPPED,plumbagin,CHEBI,EXACT_MATCH,0,0
mesh:C096638,mesh:C096638,Plumbemycin A,MAPPED,plumbemycin A,MESH,EXACT_MATCH,0,0
mesh:C096639,mesh:C096639,Plumbemycin B,MAPPED,plumbemycin B,MESH,EXACT_MATCH,0,0
kgmicrobe.compound:pluramycin_a,mesh:C003169,Pluramycin A,MAPPED,pluramycin,MESH,NARROW_MATCH,0,0
cas:29435-48-1,CHEBI:20067,Poly(3-hydroxybutyric acid),MAPPED,3-hydroxybutyric acid,CHEBI,NARROW_MATCH,0,0
CHEBI:61490,CHEBI:61490,poly(L-lysine) polymer,MAPPED,poly(L-lysine) polymer,CHEBI,EXACT_MATCH,0,0
CHEBI:53389,CHEBI:53389,Poly(3-hydroxybutyrate),MAPPED,poly(3-hydroxybutyrate),CHEBI,EXACT_MATCH,2,2
CHEBI:61490,CHEBI:61490,Poly L Lysine Polymer,MAPPED,poly(L-lysine) polymer,CHEBI,EXACT_MATCH,0,0
CHEBI:46793,CHEBI:46793,Polyethylene glycol,MAPPED,poly(ethylene glycol),CHEBI,EXACT_MATCH,0,0
CHEBI:62969,CHEBI:62969,polygalacturonic acid,MAPPED,polygalacturonic acid,CHEBI,EXACT_MATCH,0,0
cas:9049-37-0,CHEBI:62969,Polygalacturonic acid sodium salt,MAPPED,polygalacturonic acid,CHEBI,NARROW_MATCH,0,0
CHEBI:8310,CHEBI:8310,Polymyxin B sulfate,MAPPED,Polymyxin B sulfate,CHEBI,EXACT_MATCH,7,7
FOODON:03315306,FOODON:03315306,Polypeptone,MAPPED,protein hydrolyzates,FOODON,CLOSE_MATCH,0,0
MICRO:0001238,MICRO:0001238,Porcine serum,MAPPED,porcine serum,MICRO,EXACT_MATCH,0,0
mesh:C038549,mesh:C038549,Porphyran,MAPPED,porphyran,MESH,EXACT_MATCH,0,0
cas:37199-66-9,cas:37199-66-9,potassium (poly)sulfide,MAPPED,potassium (poly)sulfide,CAS,FALLBACK_REGISTRY,0,0
cas:138-84-1,cas:138-84-1,Potassium 4-aminobenzoate,MAPPED,Potassium 4-aminobenzoate,CAS,FALLBACK_REGISTRY,0,0
cas:74978-20-4,NCIT:C83530,Potassium aluminum chloride,MAPPED,Aluminum Chloride,NCIT,NARROW_MATCH,2,2
cas:1030365-02-6,cas:1030365-02-6,potassium citramalate monohydrate,MAPPED,potassium citramalate monohydrate,CAS,FALLBACK_REGISTRY,0,0
CHEBI:53444,CHEBI:53444,Potassium dichromate,MAPPED,potassium dichromate,CHEBI,EXACT_MATCH,0,0
CHEBI:66872,CHEBI:66872,potassium fluoride,MAPPED,potassium fluoride,CHEBI,EXACT_MATCH,0,0
cas:12208-13-8,cas:12208-13-8,potassium hexahydroxoantimonate,MAPPED,potassium hexahydroxoantimonate,CAS,FALLBACK_REGISTRY,0,0
cas:6487-48-5,NCIT:C87592,Potassium oxalate monohydrate,MAPPED,Potassium Oxalate,NCIT,NARROW_MATCH,0,0
kgmicrobe.ingredient:potassium_phosphate_buffer,NCIT:C29321,Potassium phosphate buffer,MAPPED,Phosphate Buffer,NCIT,CLOSE_MATCH,2,2
cas:16788-57-1,mesh:C013216,Potassium phosphate dibasic trihydrate,MAPPED,potassium phosphate,MESH,NARROW_MATCH,6,6
CHEBI:75248,CHEBI:75248,potassium tellurate,MAPPED,potassium tellurite,CHEBI,EXACT_MATCH,0,0
cas:314041-10-6,cas:314041-10-6,potassium tellurate hydrate,MAPPED,potassium tellurate hydrate,CAS,FALLBACK_REGISTRY,0,0
cas:123333-66-4,CHEBI:75248,Potassium tellurite hydrate,MAPPED,potassium tellurite,CHEBI,NARROW_MATCH,0,0
FOODON:03302378,FOODON:03302378,Potato flour,MAPPED,potato flour,FOODON,EXACT_MATCH,0,0
CHEBI:145933,CHEBI:145933,Pravastatin lactone,MAPPED,pravastatin lactone,CHEBI,EXACT_MATCH,0,0
cas:15870-91-4,cas:15870-91-4,Prenyletin,MAPPED,Prenyletin,CAS,FALLBACK_REGISTRY,0,0
cas:187235-37-6,NCIT:C166606,Pretomanid,MAPPED,Pretomanid,NCIT,NARROW_MATCH,0,0
kgmicrobe.compound:primocarcin,kgmicrobe.compound:primocarcin,Primocarcin,MAPPED,Primocarcin,kgmicrobe.compound,PLACEHOLDER,0,0
CHEBI:8431,CHEBI:8431,Procaine hydrochloride,MAPPED,Procaine hydrochloride,CHEBI,EXACT_MATCH,0,0
CHEBI:26271,CHEBI:26271,Proline,MAPPED,proline,CHEBI,EXACT_MATCH,21,21
CHEBI:28831,CHEBI:28831,Propan-1-ol,MAPPED,propan-1-ol,CHEBI,EXACT_MATCH,0,0
CHEBI:15725,CHEBI:15725,Propandiamine,MAPPED,trimethylenediamine,CHEBI,EXACT_MATCH,0,0
CHEBI:51240,CHEBI:51240,Propidium iodide,MAPPED,propidium iodide,CHEBI,EXACT_MATCH,0,0
CHEBI:30768,CHEBI:30768,Propionic acid,MAPPED,propionic acid,CHEBI,EXACT_MATCH,26,26
MICRO:0000180,MICRO:0000180,Proteose Peptone,MAPPED,proteose peptone,MICRO,EXACT_MATCH,5,5
MICRO:0002393,MICRO:0002393,Proteose peptone no. 2,MAPPED,Proteose Peptone No. 2,MICRO,EXACT_MATCH,0,0
CHEBI:50205,CHEBI:50205,Protocatechualdehyde,MAPPED,"3,4-dihydroxybenzaldehyde",CHEBI,EXACT_MATCH,0,0
CHEBI:36062,CHEBI:36062,Protocatechuic Acid,MAPPED,"3,4-dihydroxybenzoic acid",CHEBI,EXACT_MATCH,0,0
CHEBI:15430,CHEBI:15430,Protoporphyrin,MAPPED,protoporphyrin,CHEBI,EXACT_MATCH,0,0
CHEBI:88937,CHEBI:88937,Pterin-6-Carboxylic Acid,MAPPED,2-Amino-4-hydroxy-6-pteridinecarboxylic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:8630,CHEBI:8630,Pterostilbene,MAPPED,pterostilbene,CHEBI,EXACT_MATCH,0,0
CHEBI:27941,CHEBI:27941,Pullulan,MAPPED,pullulan,CHEBI,EXACT_MATCH,2,2
CHEBI:8642,CHEBI:8642,Puromycin dihydrochloride,MAPPED,puromycin dihydrochloride,CHEBI,EXACT_MATCH,0,0
cas:37331-28-5,mesh:C002076,Pustulan (b-1-6 glucan),MAPPED,pustulan,MESH,NARROW_MATCH,0,0
CHEBI:17148,CHEBI:17148,Putrescine,MAPPED,putrescine,CHEBI,EXACT_MATCH,5,5
cas:333-93-7,CHEBI:201718,Putrescine Dihydrochloride,MAPPED,"1,4-Diaminobutane dihydrochloride",CHEBI,NARROW_MATCH,0,0
