label,match_type,identifier,preferred_term,ontology_id,mapping_status
FePO4.4H2O,synonym,CHEBI:131372,Fe(III)PO4 x 4 H2O,CHEBI:131372,MAPPED
fer,synonym,CHEBI:18248,Iron,CHEBI:18248,MAPPED
fermentation: glucose,synonym,CHEBI:17234,Glucose,CHEBI:17234,MAPPED
Fermented Rumen Extract,preferred_term,UNMAPPED_0711,Fermented Rumen Extract,,NEEDS_EXPERT
Feromax,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
Feroritard,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
Ferric ammonium citrate,preferred_term,CHEBI:31604,Ferric ammonium citrate,CHEBI:31604,MAPPED
ferric chloride,synonym,CHEBI:30808,FeCl3,CHEBI:30808,MAPPED
Ferric chloride hexahydrate,synonym,CHEBI:86254,FeCl3 x 6 H2O,CHEBI:86254,MAPPED
Ferric citrate,synonym,CHEBI:144421,Fe(III) citrate,CHEBI:144421,MAPPED
Ferric citrate monohydrate,preferred_term,CHEBI:144434,Ferric citrate monohydrate,CHEBI:144434,MAPPED
ferric diphosphate,synonym,CHEBI:132767,Fe4(PO4)2,CHEBI:132767,MAPPED
Ferric EDTA,synonym,CHEBI:30729,Fe(III)-EDTA,CHEBI:30729,MAPPED
ferric hydroxide oxide,synonym,CHEBI:192761,Ferrihydrite,CHEBI:192761,MAPPED
Ferric Iron,preferred_term,CHEBI:29034,Ferric Iron,CHEBI:29034,MAPPED
Ferric iron citrate,synonym,CHEBI:144421,Fe(III) citrate,CHEBI:144421,MAPPED
ferric malate solution,preferred_term,UNMAPPED_0301,ferric malate solution,,UNMAPPED
Ferric orthophosphate,synonym,CHEBI:131371,FePO4,CHEBI:131371,MAPPED
ferric orthophosphate tetrahydrate,synonym,CHEBI:131372,Fe(III)PO4 x 4 H2O,CHEBI:131372,MAPPED
ferric oxy-hydroxide,synonym,CHEBI:192761,Ferrihydrite,CHEBI:192761,MAPPED
ferric oxyhydroxide,synonym,CHEBI:192761,Ferrihydrite,CHEBI:192761,MAPPED
Ferric persulfate,synonym,CHEBI:53438,Fe2(SO4)3 x n H2O,CHEBI:53438,MAPPED
ferric phosphate,synonym,CHEBI:131371,FePO4,CHEBI:131371,MAPPED
ferric phosphate tetrahydrate,synonym,CHEBI:131372,Fe(III)PO4 x 4 H2O,CHEBI:131372,MAPPED
Ferric pyrophosphate,synonym,CHEBI:132767,Fe4(PO4)2,CHEBI:132767,MAPPED
Ferric sesquisulfate,synonym,CHEBI:53438,Fe2(SO4)3 x n H2O,CHEBI:53438,MAPPED
Ferric sulfate,synonym,CHEBI:53438,Fe2(SO4)3 x n H2O,CHEBI:53438,MAPPED
Ferric tersulfate,synonym,CHEBI:53438,Fe2(SO4)3 x n H2O,CHEBI:53438,MAPPED
Ferric-NTA,preferred_term,UNMAPPED_0149,Ferric-NTA,,UNMAPPED
Ferrihydrite,preferred_term,CHEBI:192761,Ferrihydrite,CHEBI:192761,MAPPED
ferriprotoporphyrin IX chloride,synonym,CHEBI:50385,Haemin,CHEBI:50385,MAPPED
FerriSeltz,synonym,CHEBI:31604,Ferric ammonium citrate,CHEBI:31604,MAPPED
Ferro-Gradumet,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
ferrous ammonium sulfate heptahydrate,synonym,CHEBI:131378,Fe(NH4)2(SO4)2 x 7 H2O,CHEBI:131378,MAPPED
ferrous ammonium sulfate hexahydrate,synonym,CHEBI:76181,Fe(NH4)2(SO4)2 x 6 H2O,CHEBI:76181,MAPPED
Ferrous chloride,synonym,CHEBI:30812,FeCl2,CHEBI:30812,MAPPED
"Ferrous chloride, tetrahydrate",synonym,CHEBI:86249,FeCl2 x 4 H2O,CHEBI:86249,MAPPED
Ferrous citrate,preferred_term,mesh:C016600,Ferrous citrate,mesh:C016600,MAPPED
Ferrous Ion,preferred_term,CHEBI:29033,Ferrous Ion,CHEBI:29033,MAPPED
Ferrous sulfate,synonym,CHEBI:75832,FeSO4,CHEBI:75832,MAPPED
ferrous sulfate (anh.),synonym,CHEBI:75832,FeSO4,CHEBI:75832,MAPPED
ferrous sulfate (anhydrous),synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
ferrous sulfate (anhydrous),synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
ferrous sulfate (anhydrous),synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
ferrous sulfate anhydrous,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
ferrous sulfate anhydrous,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
ferrous sulfate anhydrous,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
ferrous sulfate heptahydrate,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
ferrous sulfate monohydrate,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
ferrous sulfate.7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
ferroverdin,preferred_term,CHEBI:219729,ferroverdin,CHEBI:219729,MAPPED
ferrum,synonym,CHEBI:18248,Iron,CHEBI:18248,MAPPED
Ferulate,preferred_term,CHEBI:17620,Ferulate,CHEBI:17620,MAPPED
Ferulic Acid,preferred_term,CHEBI:193350,Ferulic Acid,CHEBI:193350,MAPPED
FeSO .7H O,synonym,CHEBI:75832,FeSO4,CHEBI:75832,MAPPED
FeSO4,preferred_term,CHEBI:75832,FeSO4,CHEBI:75832,MAPPED
FeSO4 . 7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4 7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4 x 5 H2O,preferred_term,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4 x 5 H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4 x 5 H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4 x 6 H2O,preferred_term,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4 x 6 H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4 x 6 H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4 x 6H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4 x 6H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4 x 6H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4 x 7 H2O,preferred_term,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4 x 7H2O,preferred_term,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4 x 7H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4 x 7H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4 x H2O,preferred_term,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
FeSO4 x7 H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4 x7 H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4 x7 H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4 x7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4 · 7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4 ⋅ 7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4.7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4.H2O,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
FeSO43 x n H2O,preferred_term,UNMAPPED_0385,FeSO43 x n H2O,,UNMAPPED
FeSO4·6H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4·6H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4·6H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4·7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4⋅7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4・6H2O,synonym,CHEBI:75832,FeSO4 x 5 H2O,CHEBI:75832,MAPPED
FeSO4・6H2O,synonym,CHEBI:75832,FeSO4 x 6 H2O,CHEBI:75832,MAPPED
FeSO4・6H2O,synonym,CHEBI:75832,FeSO4 x 7H2O,CHEBI:75832,MAPPED
FeSO4・7H2O,synonym,CHEBI:75836,FeSO4 x 7 H2O,CHEBI:75836,MAPPED
FeSO4・H2O,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
Fespan,synonym,CHEBI:75834,FeSO4 x H2O,CHEBI:75834,MAPPED
Fetal bovine serum,preferred_term,NCIT:C113696,Fetal bovine serum,NCIT:C113696,MAPPED
Fettsaeure,synonym,CHEBI:35366,Fatty acid mixture (see Medium No. 266),CHEBI:35366,MAPPED
Fettsaeuren,synonym,CHEBI:35366,Fatty acid mixture (see Medium No. 266),CHEBI:35366,MAPPED
Fibersol-2-AG,preferred_term,UNMAPPED_0211,Fibersol-2-AG,,UNMAPPED
Fiboflavin,synonym,CHEBI:17015,Riboflavin,CHEBI:17015,MAPPED
Fibrin,preferred_term,CHEBI:5054,Fibrin,CHEBI:5054,MAPPED
Fidaxomicin,preferred_term,CHEBI:68590,Fidaxomicin,CHEBI:68590,MAPPED
Fig,preferred_term,NCIT:C71971,Fig,NCIT:C71971,MAPPED
Fildes Enrichment,preferred_term,MICRO:0001597,Fildes Enrichment,MICRO:0001597,MAPPED
Filipin,preferred_term,UNMAPPED_0814,Filipin,,UNMAPPED
Filter paper (cellulose substrate),synonym,CHEBI:18246,Cellulose,CHEBI:18246,MAPPED
filtered,synonym,UNMAPPED_0166,Red Arabinan from sugar-beet,,UNMAPPED
filtered,synonym,UNMAPPED_0237,"b-Glucan from Beet (1,2-b-Glucan)",,UNMAPPED
filtered,synonym,UNMAPPED_0238,Galactan from Potato,,UNMAPPED
Filtered Seawater,preferred_term,MICRO:0001773,Filtered Seawater,MICRO:0001773,MAPPED
"filtered, dextran, Mw ~200,000",synonym,UNMAPPED_0168,"dextran, Mw ~200,000",,UNMAPPED
"filtered, Mannan from Saccharomyces cerevisiae",synonym,cas:9036-88-8,Mannan from Saccharomyces cerevisiae,NCIT:C14271,MAPPED
"filtered, Pectic galactan from potato",synonym,UNMAPPED_0231,Pectic galactan from potato,,UNMAPPED
"filtered, polygalacturonic acid (ultrapure)",synonym,CHEBI:62969,polygalacturonic acid,CHEBI:62969,MAPPED
Fish peptone,preferred_term,MICRO:0000462,Fish peptone,MICRO:0000462,MAPPED
Fish peptone,synonym,MICRO:0000178,Bacto peptone,MICRO:0000178,MAPPED
Fish peptone (Fluka),synonym,MICRO:0000178,Bacto peptone,MICRO:0000178,MAPPED
Fish-Sperm DNA,preferred_term,CHEBI:16991,Fish-Sperm DNA,CHEBI:16991,MAPPED
fitomenadiona,synonym,CHEBI:18067,Vitamin K1,CHEBI:18067,MAPPED
fitomenadione,synonym,CHEBI:18067,Vitamin K1,CHEBI:18067,MAPPED
Flavaxin,synonym,CHEBI:17015,Riboflavin,CHEBI:17015,MAPPED
Flavensomycin,preferred_term,kgmicrobe.compound:flavensomycin,Flavensomycin,kgmicrobe.compound:flavensomycin,MAPPED
Flavin adenine dinucleotide,preferred_term,CHEBI:24040,Flavin adenine dinucleotide,CHEBI:24040,MAPPED
Flavin Bb,synonym,CHEBI:17015,Riboflavin,CHEBI:17015,MAPPED
FLAVIN-ADENINE DINUCLEOTIDE,synonym,CHEBI:16238,FAD,CHEBI:16238,MAPPED
Flavofungin,preferred_term,mesh:C001897,Flavofungin,mesh:C001897,MAPPED
Flavomycin,preferred_term,CHEBI:28908,Flavomycin,CHEBI:28908,MAPPED
Flavone,preferred_term,CHEBI:42491,Flavone,CHEBI:42491,MAPPED
Flaxain,synonym,CHEBI:17015,Riboflavin,CHEBI:17015,MAPPED
Fleroxacin,preferred_term,CHEBI:31810,Fleroxacin,CHEBI:31810,MAPPED
Fluoranthene,preferred_term,CHEBI:33083,Fluoranthene,CHEBI:33083,MAPPED
fluoranthene,synonym,CHEBI:33083,Fluoranthene,CHEBI:33083,MAPPED
Fluorene,preferred_term,CHEBI:28266,Fluorene,CHEBI:28266,MAPPED
Fluorescein,preferred_term,NCIT:C61766,Fluorescein,NCIT:C61766,MAPPED
Folate,synonym,CHEBI:27470,Folic acid,CHEBI:27470,MAPPED
Folic acid,preferred_term,CHEBI:27470,Folic acid,CHEBI:27470,MAPPED
Folicet,synonym,CHEBI:27470,Folic acid,CHEBI:27470,MAPPED
Folinic acid,preferred_term,CHEBI:15640,Folinic acid,CHEBI:15640,MAPPED
Folinic acid (citrovorum),synonym,CHEBI:27470,Folic acid,CHEBI:27470,MAPPED
Folsaeure,synonym,CHEBI:27470,Folic acid,CHEBI:27470,MAPPED
Formaldehyde,preferred_term,CHEBI:16842,Formaldehyde,CHEBI:16842,MAPPED
Formamicin,preferred_term,CHEBI:203275,Formamicin,CHEBI:203275,MAPPED
Formamide,preferred_term,CHEBI:16397,Formamide,CHEBI:16397,MAPPED
Formate,preferred_term,CHEBI:15740,Formate,CHEBI:15740,MAPPED
Formate+3-methyl Mercaptopropionate,preferred_term,UNMAPPED_0743,Formate+3-methyl Mercaptopropionate,,NEEDS_EXPERT
Formate+dimethylsulfide,preferred_term,UNMAPPED_0744,Formate+dimethylsulfide,,NEEDS_EXPERT
Formate+methanol,preferred_term,UNMAPPED_0745,Formate+methanol,,NEEDS_EXPERT
Formate+tetramethylammonium,preferred_term,UNMAPPED_0746,Formate+tetramethylammonium,,NEEDS_EXPERT
Formate+trimethylamine,preferred_term,UNMAPPED_0747,Formate+trimethylamine,,NEEDS_EXPERT
Formic acid,preferred_term,CHEBI:30751,Formic acid,CHEBI:30751,MAPPED
"FORMIC ACID, NA SALT",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"formic acid, sodium salt",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
"Formic acid, sodium salt (1:1)",synonym,CHEBI:62965,Na-formate,CHEBI:62965,MAPPED
formylic acid,synonym,CHEBI:30751,Formic acid,CHEBI:30751,MAPPED
Fortimicin B,preferred_term,CHEBI:81284,Fortimicin B,CHEBI:81284,MAPPED
Fosfomycin,preferred_term,CHEBI:28915,Fosfomycin,CHEBI:28915,MAPPED
Fosmidomycin sodium salt hydrate,preferred_term,cas:66508-37-0,Fosmidomycin sodium salt hydrate,CHEBI:201600,MAPPED
Fradicin,preferred_term,mesh:C033989,Fradicin,mesh:C033989,MAPPED
Framycetin,preferred_term,CHEBI:7508,Framycetin,CHEBI:7508,MAPPED
Fraxetin,preferred_term,CHEBI:5169,Fraxetin,CHEBI:5169,MAPPED
FREE CYSTEINE,synonym,CHEBI:17561,L-Cysteine,CHEBI:17561,MAPPED
Fresh Baker's Yeast Extract,synonym,FOODON:03315426,Yeast extract,FOODON:03315426,MAPPED
Fresh egg mixture,preferred_term,UNMAPPED_0387,Fresh egg mixture,,UNMAPPED
Fru,synonym,CHEBI:28757,Fructose,CHEBI:28757,MAPPED
Fruchtzucker,synonym,CHEBI:28757,Fructose,CHEBI:28757,MAPPED
Fructooligosaccharides (FOS),preferred_term,cas:308066-66-2,Fructooligosaccharides (FOS),CHEBI:28645,MAPPED
Fructooligosaccharides from chicory,preferred_term,UNMAPPED_0209,Fructooligosaccharides from chicory,,UNMAPPED
FRUCTOSE,synonym,cas:308066-66-2,Fructooligosaccharides (FOS),CHEBI:28645,MAPPED
Fructose,preferred_term,CHEBI:28757,Fructose,CHEBI:28757,MAPPED
Fructose-6-phosphate,preferred_term,CHEBI:15946,Fructose-6-phosphate,CHEBI:15946,MAPPED
Fructose-asparagine,preferred_term,cas:34393-27-6,Fructose-asparagine,cas:34393-27-6,MAPPED
Fruktose,synonym,CHEBI:28757,Fructose,CHEBI:28757,MAPPED
FSL,preferred_term,cas:322455-70-9,FSL,cas:322455-70-9,MAPPED
Fuc,synonym,CHEBI:33984,Fucose,CHEBI:33984,MAPPED
Fuc(a1-3)[Gal(b1-4)]Glc,synonym,cas:41312-47-4,3'-fucosyllactose,CHEBI:90065,MAPPED
Fuc(a1-3)[Glc(a1-4)]Gal,synonym,cas:150-90-3,Sodium succinate dibasic,CHEBI:15741,MAPPED
Fucoidan,preferred_term,CHEBI:5181,Fucoidan,CHEBI:5181,MAPPED
Fucose,preferred_term,CHEBI:33984,Fucose,CHEBI:33984,MAPPED
Full composition available at source database,preferred_term,UNMAPPED_0001,Full composition available at source database,,UNMAPPED
Fumarate,preferred_term,CHEBI:29806,Fumarate,CHEBI:29806,MAPPED
Fumaric acid,preferred_term,CHEBI:18012,Fumaric acid,CHEBI:18012,MAPPED
"Fumaric acid, disodium salt",synonym,CHEBI:115156,Na2-fumarate,CHEBI:115156,MAPPED
Fumarprotocetraric Acid,preferred_term,CHEBI:144157,Fumarprotocetraric Acid,CHEBI:144157,MAPPED
Fumarsaeure,synonym,CHEBI:18012,Fumaric acid,CHEBI:18012,MAPPED
Fungichromin,preferred_term,CHEBI:31639,Fungichromin,CHEBI:31639,MAPPED
Furaltadone hydrochloride,preferred_term,cas:3759-92-1,Furaltadone hydrochloride,NCIT:C217928,MAPPED
furan-2-carbaldehyde,synonym,CHEBI:34768,2-Furfuraldehyde,CHEBI:34768,MAPPED
Furan-2-carbonsaeure,synonym,CHEBI:30845,2-Furoic acid,CHEBI:30845,MAPPED
furan-2-carboxylic acid,synonym,CHEBI:30845,2-Furoic acid,CHEBI:30845,MAPPED
furan-2-ylmethanol,synonym,CHEBI:207496,Furfuryl Alcohol,CHEBI:207496,MAPPED
Furaxone,preferred_term,UNMAPPED_0815,Furaxone,,UNMAPPED
Furazolidone,preferred_term,CHEBI:5195,Furazolidone,CHEBI:5195,MAPPED
Furfuryl Alcohol,preferred_term,CHEBI:207496,Furfuryl Alcohol,CHEBI:207496,MAPPED
Fusaric acid,preferred_term,CHEBI:5199,Fusaric acid,CHEBI:5199,MAPPED
Fusidate,preferred_term,CHEBI:71321,Fusidate,CHEBI:71321,MAPPED
Fusidic acid,synonym,cas:751-94-0,Fusidic acid sodium salt,CHEBI:29013,MAPPED
Fusidic acid sodium salt,preferred_term,cas:751-94-0,Fusidic acid sodium salt,CHEBI:29013,MAPPED
G Glycerol,synonym,CHEBI:17754,Glycerol,CHEBI:17754,MAPPED
G Glycerol,synonym,CHEBI:17754,glycerol,CHEBI:17754,REJECTED
G Starch,synonym,CHEBI:85248,Gelrite,CHEBI:85248,MAPPED
G-ol,synonym,CHEBI:17924,D-Sorbitol,CHEBI:17924,MAPPED
G418,synonym,cas:108321-42-2,G418 disulfate salt solution,cas:108321-42-2,MAPPED
G418 disulfate salt solution,preferred_term,cas:108321-42-2,G418 disulfate salt solution,cas:108321-42-2,MAPPED
G9 Trace Metals for J medium,preferred_term,UNMAPPED_0108,G9 Trace Metals for J medium,,UNMAPPED
GABA,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
Gal,synonym,CHEBI:28260,Galactose,CHEBI:28260,MAPPED
"Gal-alpha(1,6)Glc",synonym,CHEBI:28053,Melibiose,CHEBI:28053,MAPPED
Galactan from Potato,preferred_term,UNMAPPED_0238,Galactan from Potato,,UNMAPPED
Galactarate,preferred_term,CHEBI:16537,Galactarate,CHEBI:16537,MAPPED
Galactitol,preferred_term,CHEBI:16813,Galactitol,CHEBI:16813,MAPPED
galacto-hexose,synonym,CHEBI:28260,Galactose,CHEBI:28260,MAPPED
Galactomannan from guar,preferred_term,cas:11078-30-1,Galactomannan from guar,CHEBI:27680,MAPPED
Galactonate,preferred_term,CHEBI:24148,Galactonate,CHEBI:24148,MAPPED
Galactose,preferred_term,CHEBI:28260,Galactose,CHEBI:28260,MAPPED
Galactose 1-phosphate dipotassium salt pentahydrate,preferred_term,cas:19046-60-7,Galactose 1-phosphate dipotassium salt pentahydrate,CHEBI:17973,MAPPED
Galacturonate,preferred_term,CHEBI:24175,Galacturonate,CHEBI:24175,MAPPED
Galaktose,synonym,CHEBI:28260,Galactose,CHEBI:28260,MAPPED
Galb1-4Glcb,synonym,CHEBI:17716,Lactose,CHEBI:17716,MAPPED
Galbeta1-4Glc,synonym,CHEBI:17716,Lactose,CHEBI:17716,MAPPED
Galbeta1-4Glcbeta,synonym,CHEBI:17716,Lactose,CHEBI:17716,MAPPED
Gallate + Formate,preferred_term,UNMAPPED_0748,Gallate + Formate,,NEEDS_EXPERT
Gallic Acid,preferred_term,CHEBI:30778,Gallic Acid,CHEBI:30778,MAPPED
Gallium(III)chloride,preferred_term,cas:13450-90-3,Gallium(III)chloride,cas:13450-90-3,MAPPED
GAM agar,preferred_term,UNMAPPED_0121,GAM agar,,UNMAPPED
GAM broth,preferred_term,UNMAPPED_0388,GAM broth,,UNMAPPED
GAM Broth mod. powder,preferred_term,UNMAPPED_0389,GAM Broth mod. powder,,UNMAPPED
GAM Broth powder,preferred_term,UNMAPPED_0390,GAM Broth powder,,UNMAPPED
Gambogic Acid,preferred_term,CHEBI:67521,Gambogic Acid,CHEBI:67521,MAPPED
Gamborg B5 Medium incl. Vitamins,preferred_term,UNMAPPED_0391,Gamborg B5 Medium incl. Vitamins,,UNMAPPED
GAMMA-AMINO-BUTANOIC ACID,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
gamma-amino-n-butyric acid,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
gamma-Aminobenzoic acid,synonym,CHEBI:30753,p-Aminobenzoic acid,CHEBI:30753,MAPPED
gamma-aminobutanoic acid,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
gamma-Aminobuttersaeure,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
gamma-Aminobutyric acid,preferred_term,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
Gamma-Aminobutyric Acid Hydrochloride,synonym,CHEBI:16865,gamma-Aminobutyric acid,CHEBI:16865,MAPPED
Gamma-cyclodextrin,preferred_term,CHEBI:495056,Gamma-cyclodextrin,CHEBI:495056,MAPPED
gamma-Guanidinobutyrate,synonym,CHEBI:15728,4-Guanidinobutyric acid,CHEBI:15728,MAPPED
gamma-Guanidinobutyric acid,synonym,CHEBI:15728,4-Guanidinobutyric acid,CHEBI:15728,MAPPED
gamma-L-Glutamyl-L-cysteinyl-glycine,synonym,CHEBI:16856,Glutathione,CHEBI:16856,MAPPED
garciniaxanthone F,synonym,CHEBI:6650,DL-Malic acid,CHEBI:6650,MAPPED
Garden soil,preferred_term,ENVO:00002263,Garden soil,ENVO:00002263,MAPPED
Gardimycin,preferred_term,mesh:C012993,Gardimycin,mesh:C012993,MAPPED
Gelatin,synonym,CHEBI:5291,Gelatine,CHEBI:5291,MAPPED
Gelatin Hydrolyzed,preferred_term,UNMAPPED_0731,Gelatin Hydrolyzed,,UNMAPPED
Gelatin peptone,synonym,MICRO:0000178,Bacto peptone,MICRO:0000178,MAPPED
Gelatine,preferred_term,CHEBI:5291,Gelatine,CHEBI:5291,MAPPED
Gellan Gum,synonym,CHEBI:85248,Gelrite,CHEBI:85248,MAPPED
Gelrite,preferred_term,CHEBI:85248,Gelrite,CHEBI:85248,MAPPED
Geneticin G418,preferred_term,CHEBI:42768,Geneticin G418,CHEBI:42768,MAPPED
Gentamicin,preferred_term,CHEBI:17833,Gentamicin,CHEBI:17833,MAPPED
Gentamicin C2b,preferred_term,CHEBI:81283,Gentamicin C2b,CHEBI:81283,MAPPED
Gentamicin sulfate salt,preferred_term,CHEBI:5312,Gentamicin sulfate salt,CHEBI:5312,MAPPED
Gentibiose,preferred_term,CHEBI:28066,Gentibiose,CHEBI:28066,MAPPED
Gentisate,synonym,CHEBI:17189,Gentisic acid,CHEBI:17189,MAPPED
Gentisic acid,preferred_term,CHEBI:17189,Gentisic acid,CHEBI:17189,MAPPED
Geomycin,preferred_term,mesh:D010118,Geomycin,mesh:D010118,MAPPED
Gepotidacin,preferred_term,CHEBI:747127,Gepotidacin,CHEBI:747127,MAPPED
Geraniol,preferred_term,CHEBI:17447,Geraniol,CHEBI:17447,MAPPED
Ginger,preferred_term,NCIT:C66725,Ginger,NCIT:C66725,MAPPED
Ginkgolide A,preferred_term,CHEBI:5355,Ginkgolide A,CHEBI:5355,MAPPED
Ginkgotoxin,preferred_term,CHEBI:166575,Ginkgotoxin,CHEBI:166575,MAPPED
Gjerstad humics,preferred_term,UNMAPPED_0145,Gjerstad humics,,UNMAPPED
Glc,synonym,CHEBI:17234,Glucose,CHEBI:17234,MAPPED
Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)Glc(b1-4)b-Glc,synonym,CHEBI:49533,Cellohexaose,CHEBI:49533,MAPPED
Glc-OH,synonym,CHEBI:4167,Dextrose,CHEBI:4167,MAPPED
Glc-ol,synonym,CHEBI:17924,D-Sorbitol,CHEBI:17924,MAPPED
Glca1-4Glca,synonym,CHEBI:17306,Maltose,CHEBI:17306,MAPPED
Glcalpha1-4Glca,synonym,CHEBI:17306,Maltose,CHEBI:17306,MAPPED
Glcalpha1-4Glcalpha,synonym,CHEBI:17306,Maltose,CHEBI:17306,MAPPED
Glebomycin,preferred_term,NCIT:C90636,Glebomycin,NCIT:C90636,MAPPED
Glicerofosfato de colina,synonym,CHEBI:16870,sn-glycero-3-phosphocholine,CHEBI:16870,MAPPED
Glucarolactone,synonym,CHEBI:16217,D-(+)-Gluconic acid gamma-lactone,CHEBI:16217,MAPPED
glucitol,synonym,CHEBI:30911,Sorbitol,CHEBI:30911,MAPPED
gluco-hexose,synonym,CHEBI:17234,Glucose,CHEBI:17234,MAPPED
Glucomannan (konjac),preferred_term,cas:11078-31-2,Glucomannan (konjac),CHEBI:17020,MAPPED
Gluconate,preferred_term,CHEBI:24265,Gluconate,CHEBI:24265,MAPPED
Gluconic acid,preferred_term,CHEBI:24266,Gluconic acid,CHEBI:24266,MAPPED
Gluconic acid sodium salt,synonym,CHEBI:84997,Sodium gluconate,CHEBI:84997,MAPPED
Glucosamine,preferred_term,CHEBI:5417,Glucosamine,CHEBI:5417,MAPPED
Glucose,preferred_term,CHEBI:17234,Glucose,CHEBI:17234,MAPPED
glucose,preferred_term,CHEBI:42758,glucose,CHEBI:42758,MAPPED
Glucose + Acetate,preferred_term,UNMAPPED_0702,Glucose + Acetate,,NEEDS_EXPERT
Glucose + Cellobiose + Starch + Trypticase + Yeast Extract,preferred_term,UNMAPPED_0749,Glucose + Cellobiose + Starch + Trypticase + Yeast Extract,,NEEDS_EXPERT
Glucose + Formate,preferred_term,UNMAPPED_0750,Glucose + Formate,,NEEDS_EXPERT
Glucose + Lactate,preferred_term,UNMAPPED_0751,Glucose + Lactate,,NEEDS_EXPERT
