identifier,preferred_term,mapping_status,ontology_id,ontology_source,mapping_quality,occurrences,parent_ingredient,variant_type
CHEBI:64758,Na2EDTA·2H2O,MAPPED,CHEBI:64758,CHEBI,EXACT_MATCH,10,,
CHEBI:91257,Na2HAsO4 x 7 H2O,MAPPED,CHEBI:91257,CHEBI,EXACT_MATCH,11,,
CHEBI:34683,Na2HPO4,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,637,,
CHEBI:34683,Na2HPO4 x 12 H2O,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,112,,
CHEBI:34683,Na2HPO4 x 2 H2O,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,231,,
CHEBI:34683,Na2HPO4 x 3 H2O,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,3,,
CHEBI:34683,Na2HPO4 x 6 H2O,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,2,,
CHEBI:34683,Na2HPO4 x 7 H2O,MAPPED,CHEBI:34683,CHEBI,EXACT_MATCH,19,,
CHEBI:75215,Na2MoO4,MAPPED,CHEBI:75215,CHEBI,EXACT_MATCH,57,,
CHEBI:75215,Na2MoO4·2H2O,MAPPED,CHEBI:75215,CHEBI,EXACT_MATCH,255,,
CHEBI:75213,Na2MoO4 x 2 H2O,MAPPED,CHEBI:75213,CHEBI,EXACT_MATCH,3137,,
CHEBI:86473,Na2MoO4 x 7 H2O,MAPPED,CHEBI:86473,CHEBI,EXACT_MATCH,4,,
CHEBI:76208,Na2S,MAPPED,CHEBI:76208,CHEBI,EXACT_MATCH,32,,
CHEBI:132112,Na2S2O3,MAPPED,CHEBI:132112,CHEBI,EXACT_MATCH,70,,
CHEBI:32150,Na2S2O3 x 5 H2O,MAPPED,CHEBI:32150,CHEBI,EXACT_MATCH,455,,
CHEBI:61278,Na2S2O4,MAPPED,CHEBI:61278,CHEBI,EXACT_MATCH,25,,
CHEBI:114786,Na2S2O5,MAPPED,CHEBI:114786,CHEBI,EXACT_MATCH,4,,
CHEBI:76209,Na2S x 9 H2O,MAPPED,CHEBI:76209,CHEBI,EXACT_MATCH,1747,,
CHEBI:48843,Na2SeO3,MAPPED,CHEBI:48843,CHEBI,EXACT_MATCH,109,,
CHEBI:48843,Na2SeO3·5H2O,MAPPED,CHEBI:48843,CHEBI,EXACT_MATCH,45,,
CHEBI:131361,Na2SeO3 x 5 H2O,MAPPED,CHEBI:131361,CHEBI,EXACT_MATCH,1413,,
CHEBI:77775,Na2SeO4,MAPPED,CHEBI:77775,CHEBI,EXACT_MATCH,211,,
CHEBI:132108,Na2SiO3 x 9 H2O,MAPPED,CHEBI:132108,CHEBI,EXACT_MATCH,28,,
CHEBI:86477,Na2SO3,MAPPED,CHEBI:86477,CHEBI,EXACT_MATCH,16,,
CHEBI:86477,Na2SO3 x 5 H2O,MAPPED,CHEBI:86477,CHEBI,EXACT_MATCH,1,,
CHEBI:32149,Na2SO4,MAPPED,CHEBI:32149,CHEBI,EXACT_MATCH,936,,
CHEBI:32586,Na2SO4 x 10 H2O,MAPPED,CHEBI:32586,CHEBI,EXACT_MATCH,4,,
CHEBI:63940,Na2WO4,MAPPED,CHEBI:63940,CHEBI,EXACT_MATCH,108,,
CHEBI:63939,Na2WO4 x 2 H2O,MAPPED,CHEBI:63939,CHEBI,EXACT_MATCH,1398,,
CHEBI:32142,Na3-citrate x 2 H2O,MAPPED,CHEBI:32142,CHEBI,EXACT_MATCH,14,,
CHEBI:63125,Na3-EDTA,MAPPED,CHEBI:63125,CHEBI,EXACT_MATCH,25,,
CHEBI:35607,Na3VO4,MAPPED,CHEBI:35607,CHEBI,EXACT_MATCH,1,,
CHEBI:64220,Na glutamate,MAPPED,CHEBI:64220,CHEBI,EXACT_MATCH,124,,
CHEBI:63004,NaBr,MAPPED,CHEBI:63004,CHEBI,EXACT_MATCH,233,,
CHEBI:26710,NaCl,MAPPED,CHEBI:26710,CHEBI,EXACT_MATCH,6316,,
CHEBI:65242,NaClO3,MAPPED,CHEBI:65242,CHEBI,EXACT_MATCH,11,,
CHEBI:28741,NaF,MAPPED,CHEBI:28741,CHEBI,EXACT_MATCH,260,,
CHEBI:51919,Nafcillin sodium salt monohydrate,MAPPED,CHEBI:51919,CHEBI,EXACT_MATCH,0,,
CHEBI:37585,NaH2PO4,MAPPED,CHEBI:37585,CHEBI,EXACT_MATCH,76,,
CHEBI:37585,NaH2PO4 x 2 H2O,MAPPED,CHEBI:37585,CHEBI,EXACT_MATCH,30,,
CHEBI:32139,NaHCO3,MAPPED,CHEBI:32139,CHEBI,EXACT_MATCH,2213,,
CHEBI:26709,NaHSO3,MAPPED,CHEBI:26709,CHEBI,EXACT_MATCH,3,,
cas:3374-05-8,Nalidixic acid sodium salt,MAPPED,CHEBI:100147,CHEBI,NARROW_MATCH,0,,
NCIT:C54713,NaNO,MAPPED,NCIT:C54713,NCIT,EXACT_MATCH,24,,
CHEBI:78870,NaNO2,MAPPED,CHEBI:78870,CHEBI,EXACT_MATCH,23,,
CHEBI:63005,NaNO3,MAPPED,CHEBI:63005,CHEBI,EXACT_MATCH,419,,
CHEBI:32145,NaOH,MAPPED,CHEBI:32145,CHEBI,EXACT_MATCH,1184,,
CHEBI:16482,Naphthalene,MAPPED,CHEBI:16482,CHEBI,EXACT_MATCH,3,,
CHEBI:36336,Naphthalene sulfonic acid,MAPPED,CHEBI:36336,CHEBI,EXACT_MATCH,0,,
CHEBI:50202,Naringenin,MAPPED,CHEBI:50202,CHEBI,EXACT_MATCH,0,,
CHEBI:28819,Naringin,MAPPED,CHEBI:28819,CHEBI,EXACT_MATCH,0,,
kgmicrobe.ingredient:natural_sea_water,Natural sea water,MAPPED,ENVO:00002149,ENVO,CLOSE_MATCH,0,,
CHEBI:75221,NaVO3,MAPPED,CHEBI:75221,CHEBI,EXACT_MATCH,5,,
CHEBI:132095,NaVO3 x H2O,MAPPED,CHEBI:132095,CHEBI,EXACT_MATCH,16,,
CHEBI:7507,Neomycin,MAPPED,CHEBI:7507,CHEBI,EXACT_MATCH,0,,
CHEBI:31635,Neomycin trisulfate salt hydrate,MAPPED,CHEBI:31635,CHEBI,EXACT_MATCH,0,,
CHEBI:29452,Nerol,MAPPED,CHEBI:29452,CHEBI,EXACT_MATCH,0,,
CHEBI:7524,Nerolidol,MAPPED,CHEBI:7524,CHEBI,EXACT_MATCH,0,,
CHEBI:91241,NH4-oxalate,MAPPED,CHEBI:91241,CHEBI,EXACT_MATCH,2,,
CHEBI:63076,(NH4)2 citrate,MAPPED,CHEBI:63076,CHEBI,EXACT_MATCH,53,,
CHEBI:63051,(NH4)2HPO4,MAPPED,CHEBI:63051,CHEBI,EXACT_MATCH,27,,
CHEBI:86149,(NH4)2Ni(SO4)2,MAPPED,CHEBI:86149,CHEBI,EXACT_MATCH,12,,
CHEBI:86149,(NH4)2Ni(SO4)2 x 6 H2O,MAPPED,CHEBI:86149,CHEBI,EXACT_MATCH,94,,
CHEBI:62946,(NH4)2SO4,MAPPED,CHEBI:62946,CHEBI,EXACT_MATCH,1383,,
CHEBI:63037,(NH4)3 citrate,MAPPED,CHEBI:63037,CHEBI,EXACT_MATCH,44,,
CHEBI:31206,NH4Cl,MAPPED,CHEBI:31206,CHEBI,EXACT_MATCH,3240,,
CHEBI:62982,NH4H2PO4,MAPPED,CHEBI:62982,CHEBI,EXACT_MATCH,13,,
CHEBI:184335,NH4HCO3,MAPPED,CHEBI:184335,CHEBI,EXACT_MATCH,21,,
CHEBI:63038,(NH4)NO3,MAPPED,CHEBI:63038,CHEBI,EXACT_MATCH,257,,
CHEBI:53542,Nickel (II) chloride hexahydrate,MAPPED,CHEBI:53542,CHEBI,CAS_RN_LOOKUP,122,,
CHEBI:53437,Nickel (II) sulfate hexahydrate,MAPPED,CHEBI:53437,CHEBI,CAS_RN_LOOKUP,12,,
CHEBI:34887,NiCl2,MAPPED,CHEBI:34887,CHEBI,EXACT_MATCH,9,,
CHEBI:34887,NiCl2 x 2 H2O,MAPPED,CHEBI:34887,CHEBI,EXACT_MATCH,13,,
CHEBI:34887,NiCl2 x 5 H2O,MAPPED,CHEBI:34887,CHEBI,EXACT_MATCH,1,,
CHEBI:34887,NiCl2 x 6 H2O,MAPPED,CHEBI:34887,CHEBI,EXACT_MATCH,2832,,
CHEBI:17154,Nicotinamide,MAPPED,CHEBI:17154,CHEBI,EXACT_MATCH,119,,
CHEBI:89640,Nicotinamide N-oxide,MAPPED,CHEBI:89640,CHEBI,EXACT_MATCH,0,,
CHEBI:15940,Nicotinic acid,MAPPED,CHEBI:15940,CHEBI,EXACT_MATCH,1998,,
cas:28643-80-3,Nigericin sodium salt,MAPPED,CHEBI:201444,CHEBI,NARROW_MATCH,0,,
CHEBI:71629,Nisin,MAPPED,CHEBI:71629,CHEBI,EXACT_MATCH,0,,
CHEBI:53001,NiSO4 x 6 H2O,MAPPED,CHEBI:53001,CHEBI,EXACT_MATCH,25,,
CHEBI:53001,NiSO4 x 7 H2O,MAPPED,CHEBI:53001,CHEBI,EXACT_MATCH,6,,
CHEBI:25548,Nitrilotriacetate,MAPPED,CHEBI:25548,CHEBI,EXACT_MATCH,10,,
CHEBI:44557,Nitrilotriacetic acid,MAPPED,CHEBI:44557,CHEBI,EXACT_MATCH,1154,,
cas:15467-20-6,Nitrilotriacetic acid disodium salt,MAPPED,CHEBI:44557,CHEBI,NARROW_MATCH,9,,
CHEBI:71415,Nitrofurantoin,MAPPED,CHEBI:71415,CHEBI,EXACT_MATCH,0,,
CHEBI:44368,Nitrofurazone,MAPPED,CHEBI:44368,CHEBI,EXACT_MATCH,0,,
CHEBI:17997,Nitrogen gas,MAPPED,CHEBI:17997,CHEBI,EXACT_MATCH,0,,
CHEBI:17045,nitrous oxide,MAPPED,CHEBI:17045,CHEBI,EXACT_MATCH,4,,
CHEBI:7602,Nobiletin,MAPPED,CHEBI:7602,CHEBI,EXACT_MATCH,0,,
CHEBI:219652,nocamycin,MAPPED,CHEBI:219652,CHEBI,EXACT_MATCH,0,,
mesh:C005642,Noformicin,MAPPED,mesh:C005642,MESH,EXACT_MATCH,0,,
CHEBI:29019,Nonanoic acid,MAPPED,CHEBI:29019,CHEBI,EXACT_MATCH,0,,
CHEBI:73468,Nordihydroguaretic Acid,MAPPED,CHEBI:73468,CHEBI,EXACT_MATCH,0,,
CHEBI:100246,Norfloxacin,MAPPED,CHEBI:100246,CHEBI,EXACT_MATCH,0,,
CHEBI:109895,Norharman,MAPPED,CHEBI:109895,CHEBI,EXACT_MATCH,0,,
CHEBI:31924,Novobiocin sodium salt,MAPPED,CHEBI:31924,CHEBI,EXACT_MATCH,0,,
CHEBI:39054,NTA,MAPPED,CHEBI:39054,CHEBI,EXACT_MATCH,3,,
MICRO:0000082,Nutrient broth No. 2,MAPPED,MICRO:0000082,MICRO,EXACT_MATCH,0,,
CHEBI:17553,O-Phosphoryl-Ethanolamine,MAPPED,CHEBI:17553,CHEBI,EXACT_MATCH,0,,
mesh:C000366,O Carbamyl D Serine,MAPPED,mesh:C000366,MESH,EXACT_MATCH,0,,
FOODON:03301312,Oat flour B-glucan,MAPPED,FOODON:03301312,FOODON,LEXICAL_MATCH,0,,
NCIT:C29298,Oatmeal,MAPPED,NCIT:C29298,NCIT,EXACT_MATCH,0,,
CHEBI:17590,octane,MAPPED,CHEBI:17590,CHEBI,EXACT_MATCH,0,,
CHEBI:28837,Octanoic acid,MAPPED,CHEBI:28837,CHEBI,EXACT_MATCH,0,,
CHEBI:37868,octanol,MAPPED,CHEBI:37868,CHEBI,EXACT_MATCH,0,,
CHEBI:7731,Ofloxacin,MAPPED,CHEBI:7731,CHEBI,EXACT_MATCH,0,,
CHEBI:16196,Oleic acid,MAPPED,CHEBI:16196,CHEBI,EXACT_MATCH,14,,
CHEBI:16742,Orotic acid,MAPPED,CHEBI:16742,CHEBI,CAS_RN_LOOKUP,4,,
CHEBI:52134,Oxacillin sodium salt,MAPPED,CHEBI:52134,CHEBI,EXACT_MATCH,0,,
CHEBI:16995,Oxalic Acid,MAPPED,CHEBI:16995,CHEBI,EXACT_MATCH,0,,
CHEBI:30744,Oxaloacetic acid,MAPPED,CHEBI:30744,CHEBI,EXACT_MATCH,0,,
CHEBI:29081,Oxedrine,MAPPED,CHEBI:29081,CHEBI,EXACT_MATCH,0,,
CHEBI:132646,Oxonitine,MAPPED,CHEBI:132646,CHEBI,EXACT_MATCH,0,,
CHEBI:2672,Oxymatrine,MAPPED,CHEBI:2672,CHEBI,EXACT_MATCH,0,,
CHEBI:31953,Oxytetracycline hydrochloride,MAPPED,CHEBI:31953,CHEBI,EXACT_MATCH,0,,
CHEBI:32374,p-Coumaric acid,MAPPED,CHEBI:32374,CHEBI,EXACT_MATCH,0,,
CHEBI:30753,p-Aminobenzoic acid,MAPPED,CHEBI:30753,CHEBI,EXACT_MATCH,1968,,
CHEBI:17879,p-Hydroxybenzoate,MAPPED,CHEBI:17879,CHEBI,EXACT_MATCH,2,,
cas:64309-00-8,p-lacto-N-neo-hexaose,MAPPED,cas:64309-00-8,CAS,FALLBACK_REGISTRY,0,,
cas:100037-69-2,PIPES sesquisodium salt,MAPPED,cas:100037-69-2,CAS,FALLBACK_REGISTRY,67,,
CHEBI:45863,Paclitaxel,MAPPED,CHEBI:45863,CHEBI,EXACT_MATCH,0,,
mesh:D010142,Pactamycin,MAPPED,mesh:D010142,MESH,EXACT_MATCH,0,,
CHEBI:69581,Paeonol,MAPPED,CHEBI:69581,CHEBI,EXACT_MATCH,0,,
cas:343336-76-5,palatinose hydrate,MAPPED,cas:343336-76-5,CAS,FALLBACK_REGISTRY,0,,
CHEBI:53434,Palladium(II) chloride,MAPPED,CHEBI:53434,CHEBI,EXACT_MATCH,0,,
CHEBI:16096,Palmatine,MAPPED,CHEBI:16096,CHEBI,EXACT_MATCH,0,,
cas:10605-02-4,Palmatine chloride,MAPPED,cas:10605-02-4,CAS,FALLBACK_REGISTRY,0,,
CHEBI:15756,Palmitic acid,MAPPED,CHEBI:15756,CHEBI,EXACT_MATCH,0,,
mesh:C024500,Pamamycin,MAPPED,mesh:C024500,MESH,EXACT_MATCH,0,,
CHEBI:16454,Pantothenate,MAPPED,CHEBI:16454,CHEBI,EXACT_MATCH,31,,
CHEBI:7916,Pantothenic acid,MAPPED,CHEBI:7916,CHEBI,EXACT_MATCH,109,,
CHEBI:27565,para-aminosalicylic acid,MAPPED,CHEBI:27565,CHEBI,EXACT_MATCH,0,,
CHEBI:74661,Parabanic Acid,MAPPED,CHEBI:74661,CHEBI,EXACT_MATCH,0,,
cas:7424-00-2,Parachlorophenylalanine,MAPPED,CHEBI:110187,CHEBI,NARROW_MATCH,0,,
CHEBI:28786,Paraquat dichloride,MAPPED,CHEBI:28786,CHEBI,EXACT_MATCH,0,,
CHEBI:7935,Paromomycin sulfate salt,MAPPED,CHEBI:7935,CHEBI,EXACT_MATCH,0,,
CHEBI:7939,Parthenolide,MAPPED,CHEBI:7939,CHEBI,EXACT_MATCH,0,,
kgmicrobe.ingredient:pasteurized_seawater,Pasteurized Seawater,MAPPED,ENVO:00002149,ENVO,CLOSE_MATCH,19,,
NCIT:C72056,Pea,MAPPED,NCIT:C72056,NCIT,EXACT_MATCH,2,,
CHEBI:17309,Pectin,MAPPED,CHEBI:17309,CHEBI,EXACT_MATCH,9,,
cas:133108-87-9,Pediocin,MAPPED,cas:133108-87-9,CAS,FALLBACK_REGISTRY,0,,
CHEBI:17334,Penicillin,MAPPED,CHEBI:17334,CHEBI,EXACT_MATCH,4,,
CHEBI:51765,Penicillin g,MAPPED,CHEBI:51765,CHEBI,EXACT_MATCH,0,,
CHEBI:17642,Pentachlorophenol,MAPPED,CHEBI:17642,CHEBI,EXACT_MATCH,0,,
cas:15091-98-2,Pentasodium tripolyphosphate hexahydrate,MAPPED,FOODON:03530244,FOODON,NARROW_MATCH,0,,
MICRO:0000178,Peptone,MAPPED,MICRO:0000178,MICRO,EXACT_MATCH,0,,
CHEBI:36999,Perillic Acid (-),MAPPED,CHEBI:36999,CHEBI,EXACT_MATCH,0,,
CHEBI:15420,Perillyl Alcohol,MAPPED,CHEBI:15420,CHEBI,EXACT_MATCH,0,,
CHEBI:25941,peroxynitrite,MAPPED,CHEBI:25941,CHEBI,EXACT_MATCH,0,,
cas:578-72-3,Peucenin,MAPPED,cas:578-72-3,CAS,FALLBACK_REGISTRY,0,,
CHEBI:62412,Phenazine-1-carboxylic acid,MAPPED,CHEBI:62412,CHEBI,EXACT_MATCH,0,,
cas:10510-77-7,Phenazine ethosulfate,MAPPED,cas:10510-77-7,CAS,FALLBACK_REGISTRY,0,,
CHEBI:8055,Phenazine methosulfate,MAPPED,CHEBI:8055,CHEBI,EXACT_MATCH,0,,
CHEBI:18397,Phenethylamine Hydrochloride,MAPPED,CHEBI:18397,CHEBI,EXACT_MATCH,0,,
CHEBI:15882,Phenol,MAPPED,CHEBI:15882,CHEBI,EXACT_MATCH,5,,
CHEBI:31991,Phenol red,MAPPED,CHEBI:31991,CHEBI,EXACT_MATCH,96,,
CHEBI:8075,Phenoxyacetic acid,MAPPED,CHEBI:8075,CHEBI,EXACT_MATCH,0,,
CHEBI:30745,Phenyl acetic acid,MAPPED,CHEBI:30745,CHEBI,EXACT_MATCH,4,,
CHEBI:28631,Phenyl propionic acid,MAPPED,CHEBI:28631,CHEBI,EXACT_MATCH,4,,
CHEBI:51402,Phenylenediamine,MAPPED,CHEBI:51402,CHEBI,EXACT_MATCH,0,,
CHEBI:75044,Phleomycin,MAPPED,CHEBI:75044,CHEBI,EXACT_MATCH,0,,
CHEBI:17276,Phloretin,MAPPED,CHEBI:17276,CHEBI,EXACT_MATCH,0,,
CHEBI:8113,Phloridzin,MAPPED,CHEBI:8113,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:phoslactomycin,Phoslactomycin,MAPPED,kgmicrobe.compound:phoslactomycin,kgmicrobe.compound,PLACEHOLDER,0,,
NCIT:C29321,Phosphate buffer,MAPPED,NCIT:C29321,NCIT,EXACT_MATCH,0,,
kgmicrobe.ingredient:phosphate_buffer_stock_solution,Phosphate Buffer Stock Solution,MAPPED,NCIT:C29321,NCIT,CLOSE_MATCH,1,,
cas:26016-99-9,Phosphomycin disodium salt,MAPPED,cas:26016-99-9,CAS,FALLBACK_REGISTRY,0,,
CHEBI:36361,phosphorous acid,MAPPED,CHEBI:36361,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:phyllomycin,Phyllomycin,MAPPED,kgmicrobe.compound:phyllomycin,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:38167,Physcion,MAPPED,CHEBI:38167,CHEBI,EXACT_MATCH,0,,
CHEBI:28747,Picolinic acid,MAPPED,CHEBI:28747,CHEBI,EXACT_MATCH,0,,
CHEBI:75251,Picropodophyllin,MAPPED,CHEBI:75251,CHEBI,EXACT_MATCH,0,,
CHEBI:8206,Picrotoxinin,MAPPED,CHEBI:8206,CHEBI,EXACT_MATCH,0,,
kgmicrobe.compound:piericidin,Piericidin,MAPPED,kgmicrobe.compound:piericidin,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:30531,Pimelic acid,MAPPED,CHEBI:30531,CHEBI,EXACT_MATCH,0,,
CHEBI:8213,Pimpinellin,MAPPED,CHEBI:8213,CHEBI,EXACT_MATCH,0,,
CHEBI:17187,pinene,MAPPED,CHEBI:17187,CHEBI,EXACT_MATCH,0,,
CHEBI:8233,Piperacillin sodium salt,MAPPED,CHEBI:8233,CHEBI,EXACT_MATCH,0,,
cas:5285-18-7,Piperic acid,MAPPED,mesh:C017637,MESH,NARROW_MATCH,0,,
CHEBI:28821,Piperine,MAPPED,CHEBI:28821,CHEBI,EXACT_MATCH,0,,
CHEBI:39033,PIPES,MAPPED,CHEBI:39033,CHEBI,EXACT_MATCH,69,,
CHEBI:8241,Piplartine,MAPPED,CHEBI:8241,CHEBI,EXACT_MATCH,0,,
ENVO:06105101,Plastic,MAPPED,ENVO:06105101,registry,EXACT_MATCH,0,,
cas:13454-96-1,platinum (IV) chloride,MAPPED,cas:13454-96-1,CAS,FALLBACK_REGISTRY,0,,
mesh:C000633628,Plicacetin,MAPPED,mesh:C000633628,MESH,EXACT_MATCH,0,,
CHEBI:8273,Plumbagin,MAPPED,CHEBI:8273,CHEBI,EXACT_MATCH,0,,
mesh:C096638,Plumbemycin A,MAPPED,mesh:C096638,MESH,EXACT_MATCH,0,,
mesh:C096639,Plumbemycin B,MAPPED,mesh:C096639,MESH,EXACT_MATCH,0,,
kgmicrobe.compound:pluramycin_a,Pluramycin A,MAPPED,mesh:C003169,MESH,NARROW_MATCH,0,,
cas:29435-48-1,Poly(3-hydroxybutyric acid),MAPPED,CHEBI:20067,CHEBI,NARROW_MATCH,0,,
CHEBI:61490,poly(L-lysine) polymer,MAPPED,CHEBI:61490,CHEBI,EXACT_MATCH,0,,
CHEBI:53389,Poly(3-hydroxybutyrate),MAPPED,CHEBI:53389,CHEBI,EXACT_MATCH,2,,
CHEBI:61490,Poly L Lysine Polymer,MAPPED,CHEBI:61490,CHEBI,EXACT_MATCH,0,,
CHEBI:46793,Polyethylene glycol,MAPPED,CHEBI:46793,CHEBI,EXACT_MATCH,0,,
CHEBI:62969,polygalacturonic acid,MAPPED,CHEBI:62969,CHEBI,EXACT_MATCH,0,,
cas:9049-37-0,Polygalacturonic acid sodium salt,MAPPED,CHEBI:62969,CHEBI,NARROW_MATCH,0,,
CHEBI:8310,Polymyxin B sulfate,MAPPED,CHEBI:8310,CHEBI,EXACT_MATCH,7,,
FOODON:03315306,Polypeptone,MAPPED,FOODON:03315306,FOODON,CLOSE_MATCH,0,,
MICRO:0001238,Porcine serum,MAPPED,MICRO:0001238,MICRO,EXACT_MATCH,0,,
mesh:C038549,Porphyran,MAPPED,mesh:C038549,MESH,EXACT_MATCH,0,,
cas:37199-66-9,potassium (poly)sulfide,MAPPED,cas:37199-66-9,CAS,FALLBACK_REGISTRY,0,,
cas:138-84-1,Potassium 4-aminobenzoate,MAPPED,cas:138-84-1,CAS,FALLBACK_REGISTRY,0,,
cas:74978-20-4,Potassium aluminum chloride,MAPPED,NCIT:C83530,NCIT,NARROW_MATCH,2,,
cas:1030365-02-6,potassium citramalate monohydrate,MAPPED,cas:1030365-02-6,CAS,FALLBACK_REGISTRY,0,,
CHEBI:53444,Potassium dichromate,MAPPED,CHEBI:53444,CHEBI,EXACT_MATCH,0,,
CHEBI:66872,potassium fluoride,MAPPED,CHEBI:66872,CHEBI,EXACT_MATCH,0,,
cas:12208-13-8,potassium hexahydroxoantimonate,MAPPED,cas:12208-13-8,CAS,FALLBACK_REGISTRY,0,,
cas:6487-48-5,Potassium oxalate monohydrate,MAPPED,NCIT:C87592,NCIT,NARROW_MATCH,0,,
kgmicrobe.ingredient:potassium_phosphate_buffer,Potassium phosphate buffer,MAPPED,NCIT:C29321,NCIT,CLOSE_MATCH,2,,
cas:16788-57-1,Potassium phosphate dibasic trihydrate,MAPPED,mesh:C013216,MESH,NARROW_MATCH,6,,
CHEBI:75248,potassium tellurate,MAPPED,CHEBI:75248,CHEBI,EXACT_MATCH,0,,
cas:314041-10-6,potassium tellurate hydrate,MAPPED,cas:314041-10-6,CAS,FALLBACK_REGISTRY,0,,
cas:123333-66-4,Potassium tellurite hydrate,MAPPED,CHEBI:75248,CHEBI,NARROW_MATCH,0,,
FOODON:03302378,Potato flour,MAPPED,FOODON:03302378,FOODON,EXACT_MATCH,0,,
CHEBI:145933,Pravastatin lactone,MAPPED,CHEBI:145933,CHEBI,EXACT_MATCH,0,,
cas:15870-91-4,Prenyletin,MAPPED,cas:15870-91-4,CAS,FALLBACK_REGISTRY,0,,
cas:187235-37-6,Pretomanid,MAPPED,NCIT:C166606,NCIT,NARROW_MATCH,0,,
kgmicrobe.compound:primocarcin,Primocarcin,MAPPED,kgmicrobe.compound:primocarcin,kgmicrobe.compound,PLACEHOLDER,0,,
CHEBI:8431,Procaine hydrochloride,MAPPED,CHEBI:8431,CHEBI,EXACT_MATCH,0,,
CHEBI:26271,Proline,MAPPED,CHEBI:26271,CHEBI,EXACT_MATCH,21,,
CHEBI:28831,Propan-1-ol,MAPPED,CHEBI:28831,CHEBI,EXACT_MATCH,0,,
CHEBI:15725,Propandiamine,MAPPED,CHEBI:15725,CHEBI,EXACT_MATCH,0,,
CHEBI:51240,Propidium iodide,MAPPED,CHEBI:51240,CHEBI,EXACT_MATCH,0,,
CHEBI:30768,Propionic acid,MAPPED,CHEBI:30768,CHEBI,EXACT_MATCH,26,,
MICRO:0000180,Proteose Peptone,MAPPED,MICRO:0000180,MICRO,EXACT_MATCH,5,,
MICRO:0002393,Proteose peptone no. 2,MAPPED,MICRO:0002393,MICRO,EXACT_MATCH,0,,
CHEBI:50205,Protocatechualdehyde,MAPPED,CHEBI:50205,CHEBI,EXACT_MATCH,0,,
CHEBI:36062,Protocatechuic Acid,MAPPED,CHEBI:36062,CHEBI,EXACT_MATCH,0,,
CHEBI:15430,Protoporphyrin,MAPPED,CHEBI:15430,CHEBI,EXACT_MATCH,0,,
CHEBI:88937,Pterin-6-Carboxylic Acid,MAPPED,CHEBI:88937,CHEBI,EXACT_MATCH,0,,
CHEBI:8630,Pterostilbene,MAPPED,CHEBI:8630,CHEBI,EXACT_MATCH,0,,
CHEBI:27941,Pullulan,MAPPED,CHEBI:27941,CHEBI,EXACT_MATCH,2,,
CHEBI:8642,Puromycin dihydrochloride,MAPPED,CHEBI:8642,CHEBI,EXACT_MATCH,0,,
cas:37331-28-5,Pustulan (b-1-6 glucan),MAPPED,mesh:C002076,MESH,NARROW_MATCH,0,,
CHEBI:17148,Putrescine,MAPPED,CHEBI:17148,CHEBI,EXACT_MATCH,5,,
cas:333-93-7,Putrescine Dihydrochloride,MAPPED,CHEBI:201718,CHEBI,NARROW_MATCH,0,,
CHEBI:8653,Pyocyanin,MAPPED,CHEBI:8653,CHEBI,EXACT_MATCH,0,,
CHEBI:45285,Pyrazinamide,MAPPED,CHEBI:45285,CHEBI,EXACT_MATCH,0,,
CHEBI:131529,Pyridoxal hydrochloride,MAPPED,CHEBI:131529,CHEBI,EXACT_MATCH,18,,
CHEBI:18405,Pyridoxal phosphate,MAPPED,CHEBI:18405,CHEBI,EXACT_MATCH,7,,
CHEBI:16410,Pyridoxamine,MAPPED,CHEBI:16410,CHEBI,EXACT_MATCH,50,,
CHEBI:131532,Pyridoxamine Dihydrochloride,MAPPED,CHEBI:131532,CHEBI,EXACT_MATCH,8,,
CHEBI:131531,Pyridoxamine hydrochloride,MAPPED,CHEBI:131531,CHEBI,EXACT_MATCH,98,,
CHEBI:16709,Pyridoxine,MAPPED,CHEBI:16709,CHEBI,EXACT_MATCH,45,,
CHEBI:30961,Pyridoxine hydrochloride,MAPPED,CHEBI:30961,CHEBI,EXACT_MATCH,1942,,
CHEBI:8673,Pyrimethamine,MAPPED,CHEBI:8673,CHEBI,EXACT_MATCH,0,,
CHEBI:86471,Pyrite,MAPPED,CHEBI:86471,CHEBI,EXACT_MATCH,0,,
CHEBI:18135,Pyrocatechol,MAPPED,CHEBI:18135,CHEBI,EXACT_MATCH,4,,
CHEBI:16164,Pyrogallol,MAPPED,CHEBI:16164,CHEBI,EXACT_MATCH,0,,
CHEBI:36751,Pyrrole-2-carboxylic acid,MAPPED,CHEBI:36751,CHEBI,EXACT_MATCH,0,,
CHEBI:15361,Pyruvate,MAPPED,CHEBI:15361,CHEBI,EXACT_MATCH,26,,
CHEBI:32816,Pyruvic acid,MAPPED,CHEBI:32816,CHEBI,EXACT_MATCH,4,,
CHEBI:8692,Quassin,MAPPED,CHEBI:8692,CHEBI,EXACT_MATCH,0,,
